   -0.905078575523323270E+00    0.231018210464992491E+00   -0.212122214011418952E+00    0.119920167781126574E+00   -0.360373720670662934E+01    0.397066217066139870E+00    0.148797442003569869E+00   -0.344254089933315299E+01   -0.444829082024398303E+00    0.253219403746811622E+01   -0.155816372319119658E+02   -0.646194052770437253E+02   -0.490377680451317630E+02
   -0.130281322350219164E+01   -0.103736130203018195E+00    0.208412793423356391E+00    0.177307257467076429E+00    0.147198647394744420E+01    0.108985968636375219E+01   -0.109900736268286892E+01   -0.286740296718448917E+01    0.673128365212960489E-01    0.101376394192129959E+00   -0.157794347760656670E+02   -0.648075679417401460E+02   -0.490281331656744754E+02
   -0.141964852809906006E+01    0.280826568603515625E+00   -0.311101913452148438E+00    0.150592446327209473E+00   -0.428406000137329102E+01   -0.100468265377571697E+01    0.334516267049593863E+00   -0.104974380643739074E+01   -0.102354192812867950E+01   -0.192205442368731161E+00   -0.132438489234969961E+02   -0.622363378439739847E+02   -0.489924889204769869E+02
   -0.139135685490056971E+01   -0.262037067064207374E+00   -0.213391648457894600E-01    0.467642952865529482E+00   -0.102515097488272744E+01   -0.598726262575155488E+00   -0.733152482461036925E+00   -0.160306461258983268E+01   -0.291703120013949047E+01    0.169820034928875452E+01   -0.131790968558543895E+02   -0.621052976874720599E+02   -0.489262008316176704E+02
    0.780996666421654773E+00   -0.669531951496729061E-01    0.149815071200398497E+00   -0.842789123735272483E-01   -0.509016782348536800E+01   -0.809795588462520755E+00   -0.403151064543862903E+00   -0.110077417539628164E+01    0.107982796214059817E+01    0.963214702500181597E+00   -0.149342734478521777E+02   -0.637699267117397142E+02   -0.488356532638875365E+02
   -0.136647787856990743E+01   -0.294787668066486042E+00    0.386077929974745437E+00    0.280743558769702695E-01    0.139895786452188187E+01    0.426541993780347184E+00    0.812325092950914041E+00   -0.629798672995320663E+00   -0.481158232588541068E+00    0.149686314276891630E+01   -0.126177937006774279E+02   -0.614525634803969041E+02   -0.488347697797194797E+02
    0.143457330594970411E+01    0.277441574532648616E-01   -0.571224425847276729E+00    0.119178155811049180E+00    0.136505435274832010E+01   -0.398407972955965306E+00   -0.314875819946109858E+00   -0.207843776300364880E+01   -0.387698755617975621E+00    0.161421585244283983E+01   -0.125993124193684753E+02   -0.613357804038074335E+02   -0.487364679844389599E+02
    0.144413182066976820E+01    0.117184374043434847E+00    0.244688853926630756E+00   -0.603701551398318936E+00   -0.345682034371996050E+01   -0.136827896407112348E+00    0.598856139703229928E+00   -0.354886618882460425E+01   -0.118202767828620381E+01    0.287886162743575369E+01   -0.160861831512494859E+02   -0.647687701709225934E+02   -0.486825870196731074E+02
   -0.134540766552068614E+01    0.300424266961622166E+00   -0.566405758640167178E-01   -0.880438991277143757E-01   -0.184168019780967906E+01    0.143274547771511607E+01    0.632241752181244010E+00   -0.138956397055039793E+01   -0.192583593181439028E+01    0.997659139792404170E+00   -0.130465148341944968E+02   -0.617070906757206998E+02   -0.486605758415262031E+02
   -0.128587182934013433E+01   -0.234398488284845552E+00   -0.673196279609160619E-01    0.431304293985527609E+00   -0.350945604812667122E+01   -0.579842078033152575E+00   -0.740884203138421071E+00   -0.500567682025802929E+00   -0.256361292210954161E+01    0.184776978248123691E+01   -0.128369328344905735E+02   -0.614583135820520852E+02   -0.486213807475615098E+02
   -0.145420879426636662E+01    0.660281938348028508E+00   -0.737583949219684509E+00    0.534471528373519078E+00   -0.219024349033193122E+01   -0.211530562220218599E+01    0.586220869389535437E+00   -0.153532425465186839E+01   -0.143938419112942029E+01    0.235509241661134183E+01   -0.146909059369156552E+02   -0.632518874960047128E+02   -0.485609815590890577E+02
   -0.128325297057037813E+01    0.551924866838287009E+00    0.924247275124221446E-01   -0.474374317438627680E+00   -0.216660105884560172E+01    0.808263230441070846E+00    0.141875168554975062E+01   -0.234872492731369675E+01    0.165780524355341186E-01    0.533927112688843630E+00   -0.151107242483215813E+02   -0.636631228004965095E+02   -0.485523985521749282E+02
   -0.108215314149856567E+01    0.802342593669891357E+00   -0.536312878131866455E+00    0.100426375865936279E+00   -0.126426100730895996E+01   -0.422892627744886340E+00   -0.101905087410045780E+01   -0.793299104683455658E+00   -0.155495297915763331E+01    0.220023815243962417E+01   -0.124146081189546340E+02   -0.609415348377861221E+02   -0.485269267188314899E+02
    0.141727674007415771E+01   -0.168942868709564209E+00    0.101515352725982666E+00    0.122418880462646484E+00   -0.370611047744750977E+01   -0.134654221316168332E+00    0.766703830062169800E+00   -0.198255580474665272E+01   -0.183520751624314471E+01    0.174350882869134716E+01   -0.125239376395178663E+02   -0.610442220594330962E+02   -0.485202844199152281E+02
   -0.113509632209190259E+01    0.112044927310073206E-02    0.228795939238646273E-01   -0.215663040621155710E+00   -0.335208737163916126E+01   -0.120775849976553218E+00   -0.870043841169945154E+00   -0.237376181725153401E+01   -0.408669292663603301E+01    0.185636694164145433E+01   -0.163144409020084389E+02   -0.647790719737329113E+02   -0.484646310717244759E+02
    0.142069804963487156E+01   -0.504856013334621934E+00   -0.152402556814195567E+00    0.359135863407689992E+00   -0.320320790401286937E+01   -0.148294813958500526E+00    0.197958999000661606E+01   -0.386465009752327893E+00   -0.289004347555305685E+01    0.138346798638735913E+01   -0.152051634888911398E+02   -0.636577741537331576E+02   -0.484526106648420196E+02
    0.113563549518585205E+01    0.355366408824920654E+00   -0.135267376899719238E+00   -0.311846137046813965E+00   -0.310548090934753418E+01    0.976379807694911506E+00   -0.134289265937468316E+00   -0.290315432857482847E+01   -0.863170532157937487E+00    0.206619559134310293E+01   -0.140215764037019088E+02   -0.624722262734263012E+02   -0.484506498697243941E+02
    0.148727723501912479E+01    0.196443420396531288E+00   -0.254501792891934864E+00   -0.232379601189039775E+00   -0.152812416743900403E+01   -0.102128848456572996E+01   -0.791149188552253690E+00    0.511302932603712401E+00   -0.195564450591177774E+01    0.125718570522508366E+01   -0.136529063533960962E+02   -0.620870828319847661E+02   -0.484341764785886681E+02
   -0.591779172420501709E+00    0.112974643707275391E-01    0.182418823242187500E+00   -0.691611170768737793E-01    0.420704841613769531E+00    0.325321756803305107E+00   -0.132804774543160420E+01   -0.819889775956425870E+00   -0.109957522658874041E+01    0.759650251387711473E+00   -0.123979324321624453E+02   -0.608226996627864196E+02   -0.484247672306239778E+02
    0.134727482008755617E+01   -0.118868483254963575E+00    0.418185754071748850E+00   -0.675891974085752301E+00   -0.259763986005801195E+01   -0.660508075858388111E+00    0.994057690278395967E+00    0.116234868286255955E+00   -0.180548161978322241E+00   -0.235936598452326285E+00   -0.149979406833593991E+02   -0.634034211949536086E+02   -0.484054805115942060E+02
   -0.121701568365097046E+01    0.688224434852600098E-01    0.114135146141052246E+00   -0.255539238452911377E+00   -0.322546362876892090E+01   -0.736981972880812464E+00    0.886527807509764898E+00   -0.224363940246917082E+01   -0.173224541537024379E+01    0.319351059682731142E+00   -0.134616883564066736E+02   -0.617891090477557938E+02   -0.483274206913491184E+02
   -0.136243063208143944E+01   -0.194626091339565654E+00    0.170491305802003001E-01   -0.509468436715980744E-01   -0.506751722895214307E+01   -0.134007060833368996E+01   -0.748323309366014655E+00   -0.179720507379670158E+00   -0.169307551396173039E+01    0.340706319324226792E+00   -0.134368633542669276E+02   -0.617583555995059044E+02   -0.483214922452389786E+02
    0.126106850727275743E+01   -0.624301261419120346E+00    0.334365106459227013E+00    0.277435507606518250E-01   -0.386806512938129776E+01   -0.771691326307291092E+00   -0.976563843266830545E-01   -0.144703160054973501E+01   -0.111853788018720479E+01   -0.567262157322829585E+00   -0.135485769296512917E+02   -0.618630610446323246E+02   -0.483144841149810347E+02
    0.668986515633257728E+00    0.723618869132087728E-01   -0.202731163460119213E-01    0.907087262895995838E-01   -0.280265162076507490E+01    0.107994642352764458E+01   -0.159967809199656585E+01   -0.740097343726801915E+00   -0.221918595842339528E+01    0.148404258323239469E+01   -0.134952579550819554E+02   -0.617333733045136768E+02   -0.482381153494317232E+02
