    0.809185862541198730E+01    0.635334968566894531E+01    0.605134367942810059E+01   -0.225483298301696777E+01    0.673113940875964545E+00    0.600304441876460260E+00   -0.147002137965387170E+01   -0.169412042845465294E+01    0.854842429154132555E+00   -0.167919129895194210E+02   -0.602507598835777608E+06   -0.602490806922788033E+06   -0.460515351937698814E+01    1
    0.769516348838806152E+01   -0.203632354736328125E+01    0.718786597251892090E+01    0.593423938751220703E+01    0.179634162065781311E+01   -0.359181138584290183E+00    0.408878889389825639E+00   -0.214254959228014741E+01    0.132353581666507147E+01   -0.191304154824660486E+02   -0.169925410921580886E+06   -0.169906280506098410E+06   -0.461515351937698259E+01    1
    0.264842510223388672E+01   -0.836927890777587891E+00    0.147070050239562988E+01    0.247764945030212402E+01    0.158648239630679200E+01    0.116321873823494570E+01   -0.764160228872014846E+00   -0.197652888613106370E+01    0.214406430606118192E+01   -0.188436873850976205E+02   -0.167916292164558778E+06   -0.167897448477173690E+06   -0.462515351937698149E+01    1
    0.548864841461181641E+01    0.391044974327087402E+01    0.214478135108947754E+01    0.418613433837890625E+01   -0.668014137651198325E+00    0.271040854448756419E+00   -0.140866551121575845E+01   -0.192285149246004039E+01    0.184620468663183623E+01   -0.167446001544649690E+02   -0.109330584214568866E+06   -0.109313839614414406E+06   -0.463515351937698661E+01    1
    0.680122852325439453E+01    0.226491928100585938E+01    0.582221031188964844E+01    0.295601534843444824E+01   -0.541082402468191503E+00   -0.126034216682342048E+01   -0.545406525687894606E+00   -0.825925174643771243E+00    0.841806267270613029E+00   -0.172062219380738632E+02   -0.973417852494723629E+05   -0.973245790275342879E+05   -0.464515351937698728E+01    1
    0.775250315666198730E+01    0.666149616241455078E+01    0.404464244842529297E+01    0.303937840461730957E+01    0.329971508891730991E+00   -0.284001003447315270E+01    0.150315032273056426E+00   -0.147655062646776969E+01    0.178461181987472650E+01   -0.205886229010029389E+02   -0.414865470456299954E+05   -0.414659584227289961E+05   -0.465515351937698174E+01    1
    0.927456974983215332E+01    0.591011404991149902E+01    0.690593123435974121E+01   -0.416796040534973145E+01    0.478382880545495937E+00   -0.127636867993373926E+01   -0.116580512969790084E+01   -0.243629495340769608E+01    0.277640022855052848E+01   -0.184667060410133708E+02   -0.238779747682659581E+05   -0.238595080622249443E+05   -0.466515351937698153E+01    1
    0.724520683288574219E+01    0.744163751602172852E+01    0.141515731811523438E+01   -0.213682579994201660E+01    0.210227204360080577E+00    0.538968593790514205E+00   -0.133693012515891474E+01   -0.902456536529143705E+00   -0.159948486600567374E-01   -0.173152918570981420E+02   -0.181585497269465050E+05   -0.181412344350894055E+05   -0.467515351937698398E+01    1
    0.803774714469909668E+01    0.513141155242919922E+00    0.725186705589294434E+01   -0.405135726928710938E+01    0.172352045176808133E+01    0.121465306655750283E+01   -0.128906981296154277E+01   -0.214694473114946049E+01    0.212346390775223881E+01   -0.191929033503387032E+02   -0.166090802469908049E+05   -0.165898873436404647E+05   -0.468515351937698377E+01    1
    0.614293098449707031E+01   -0.463326930999755859E+01    0.530264377593994141E+01    0.437105655670166016E+01   -0.744512483959169913E-01   -0.143230556687171884E+01   -0.130777011401846699E+01    0.449027124931262733E+00    0.205260923719947641E+01   -0.188820876446836863E+02   -0.156563668283398802E+05   -0.156374847406951958E+05   -0.469515351937698444E+01    1
    0.495170831680297852E+01    0.291879057884216309E+01    0.113238096237182617E+01    0.385601234436035156E+01    0.681852202977779598E+00    0.704602082602150404E+00   -0.148924201805698408E+01   -0.174404614116383527E+00    0.680941477143051310E+00   -0.176785023755647508E+02   -0.856892336789042201E+04   -0.855124486551485643E+04   -0.470515351937698423E+01    1
    0.776290178298950195E+01    0.239639282226562500E+00    0.686012864112854004E+01   -0.391283512115478516E+01   -0.743774606056604171E+00   -0.196107810994931242E+01   -0.842640293177509880E+00   -0.215535620116156679E+01    0.215031849262118158E+01   -0.186441398271409504E+02   -0.703845224084425718E+04   -0.701980810101711631E+04   -0.471515351937698135E+01    1
    0.636454939842224121E+01   -0.825021266937255859E+00    0.523151636123657227E+01    0.544182085990905762E+01   -0.945947514384215538E+00    0.326044042709554616E+00   -0.564977653287996651E+00   -0.850963876335981695E+00    0.212001011546931295E+01   -0.173044833171655164E+02   -0.524038399455110903E+04   -0.522307951123394378E+04   -0.472515351937698025E+01    1
    0.707537889480590820E+01    0.521600127220153809E+01    0.120127558708190918E+01   -0.555062484741210938E+01   -0.853420476856854293E+00   -0.110510366322273512E+01    0.306656269286804894E+00   -0.289186964904615706E+01    0.125357742644951053E+01   -0.189814738053621923E+02   -0.450521826479684387E+04   -0.448623679099148194E+04   -0.473515351937698448E+01    1
    0.748105525970458984E+01   -0.202162265777587891E+01    0.688392639160156250E+01   -0.286336612701416016E+01   -0.222300335118461589E+00    0.102291645517539109E+01   -0.984044464349835613E+00   -0.220287877118039432E+01    0.184639766890768664E+00   -0.177337663612484917E+02   -0.445832662788541165E+04   -0.444059286152416280E+04   -0.474515351937698782E+01    1
    0.833341479301452637E+01    0.302569508552551270E+01    0.577671885490417480E+01    0.569874572753906250E+01    0.177764803534614657E+01    0.789514633530643550E+00    0.133239903927346881E+01   -0.945905708318832694E+00    0.873016425001651664E+00   -0.212777851888463125E+02   -0.267677551250349279E+04   -0.265549772731464645E+04   -0.475515351937698494E+01    1
    0.395969271659851074E+01    0.133770108222961426E+01    0.840185880661010742E+00    0.282376384735107422E+01   -0.882697665235809836E-01    0.431437039206912287E+00   -0.921377653743320257E+00   -0.524662398712507638E+00    0.185406969141126887E+01   -0.168279645115143452E+02   -0.161998443069057089E+04   -0.160315646617905645E+04   -0.476515351937698117E+01    1
    0.715569734573364258E+01    0.373381018638610840E+01    0.279868125915527344E+01   -0.484909129142761230E+01   -0.785988467858942386E+00    0.471017098344646057E+00   -0.144464540449575884E+01   -0.700869902096883379E+00    0.110862081516302191E+01   -0.168970760352244227E+02   -0.108364730090443572E+04   -0.106675022486921125E+04   -0.477515351937698451E+01    1
    0.715453743934631348E+01   -0.920138359069824219E+00    0.660755276679992676E+01    0.126003098487854004E+01   -0.711190315826115693E-01    0.117778568693438557E+00   -0.255363885118072176E+01   -0.191024867560940947E+01   -0.197211799874139393E+00   -0.183574767705514930E+02   -0.103952643465603296E+04   -0.102116895788548152E+04   -0.478515351937698341E+01    1
    0.695907115936279297E+01    0.210884809494018555E+01    0.350265622138977051E+01    0.555785679817199707E+01    0.964064138169078433E+00    0.971702509729084341E+00   -0.373211667877853870E+01   -0.216080823619336115E+01    0.173313936492263587E+01   -0.210361223242361000E+02   -0.926165656070656155E+03   -0.905129533746420066E+03   -0.479515351937697876E+01    1
    0.630992174148559570E+01    0.423969030380249023E+01    0.572847127914428711E+00   -0.344917273521423340E+01    0.723121254296756888E+00    0.239296836224411946E+00   -0.140099930287419716E+01   -0.113796230899993134E+01   -0.208276825138682176E+00   -0.175769183323035136E+02   -0.581549646692285819E+03   -0.563972728359982284E+03   -0.480515351937698032E+01    1
    0.880756020545959473E+01    0.278049707412719727E+01    0.633897304534912109E+01    0.373055577278137207E+01    0.835457566139439223E+00   -0.198373450304984544E+01   -0.867105052371925700E+00   -0.225071884529938870E+01    0.215888668792899807E+01   -0.188355582276194369E+02   -0.430819338485201968E+03   -0.411983780257582509E+03   -0.481515351937698277E+01    1
    0.713649034500122070E+01    0.503610372543334961E+01    0.991407632827758789E+00    0.344843888282775879E+01    0.568568350148552781E+00   -0.101493874018956376E+01   -0.965476969714700095E+00   -0.258164332533965535E+01    0.927912598750708861E+00   -0.173471751542045141E+02   -0.400187673188958911E+03   -0.382840498034754376E+03   -0.482515351937698345E+01    1
    0.533627867698669434E+01   -0.486583948135375977E+01    0.386483073234558105E+01    0.473160624504089355E+01    0.266423486993971892E-01   -0.288637256176110801E-02   -0.130686234362769915E+01   -0.310389596948084545E+01    0.269731363748519470E+01   -0.185880130826441956E+02   -0.353388747635477557E+03   -0.334800734552833376E+03   -0.483515351937698323E+01    1
    0.372971296310424805E+01   -0.179716467857360840E+01    0.201958775520324707E+01   -0.256417393684387207E+01    0.183519125051020637E+01   -0.272545380390738445E+00   -0.150664364856652333E+01   -0.875110186746042018E-01    0.183289220635856531E+01   -0.188493259870954049E+02   -0.342166805442874647E+03   -0.323317479455779221E+03   -0.484515351937698480E+01    1
    0.726364016532897949E+01    0.188506841659545898E+01    0.585106253623962402E+01    0.167063498497009277E+01    0.326060010921764842E+00    0.117778973401528320E-01   -0.231127582216572591E+01   -0.241499081472852595E+01   -0.530669699029431063E+00   -0.189921711463902838E+02   -0.283053734940553056E+03   -0.264061563794162794E+03   -0.485515351937698814E+01    1
    0.827632308006286621E+01    0.680751085281372070E+01   -0.113795042037963867E+01   -0.379915452003479004E+01    0.258866691239063584E+00    0.111672661074749158E+01   -0.103362173631580823E+01   -0.193103094750881610E+01    0.165141500747154191E+01   -0.171632875036087533E+02   -0.236124596571279028E+03   -0.218961309067670271E+03   -0.486515351937698437E+01    1
    0.520451426506042480E+01    0.197270512580871582E+01    0.326189994812011719E+00   -0.350301504135131836E+01   -0.702199731287009854E+00   -0.786985909691111374E+00   -0.151881478598284025E+01   -0.201705442901698007E+01    0.878323428206613466E+00   -0.168484463558639312E+02   -0.212166673987027707E+03   -0.195318227631163779E+03   -0.487515351937698149E+01    1
    0.796264886856079102E+01    0.429154634475708008E+00    0.433592557907104492E+01   -0.522614407539367676E+01    0.169150763576112695E+01   -0.146039988047391489E+01   -0.130803612356544341E+01   -0.132432507988255566E+01    0.129668051636258519E+01   -0.183381341774873654E+02   -0.188679153495347350E+03   -0.170341019317859974E+03   -0.488515351937698572E+01    1
    0.747164726257324219E+01   -0.969150066375732422E+00    0.387735843658447266E+01    0.563643050193786621E+01    0.129101793868926507E+01   -0.546368471681262236E+00   -0.221199772813065465E+01   -0.263524716127108150E+01    0.117969451752401278E+01   -0.183465498952975850E+02   -0.157631867889993686E+03   -0.139285317994696101E+03   -0.489515351937698817E+01    1
    0.749245762825012207E+01   -0.490235090255737305E+00    0.468877911567687988E+01    0.457329726219177246E+01   -0.917940321198784659E-01   -0.339380161108232548E-02   -0.140067076436594085E+01   -0.120444532121950942E+01    0.360447511319535119E+00   -0.165559876014858283E+02   -0.152551422161217545E+03   -0.135995434559731706E+03   -0.490515351937698973E+01    1
    0.762052416801452637E+01    0.186651587486267090E+01    0.576887130737304688E+00   -0.585188126564025879E+01   -0.152085622451636482E+01   -0.189291500212561914E+01   -0.173302359807507833E+01   -0.831016655805569826E+00    0.103293258694407109E+01   -0.190683684219674916E+02   -0.149427019448641602E+03   -0.130358651026674124E+03   -0.491515351937698775E+01    1
