    0.654423439502716087E+00    0.243786515951156607E+00    0.236639443635940534E-01    0.843083820343017543E+00    0.122553758621215825E+01   -0.502341341972351074E+01    0.240416583391152017E+00   -0.177790274480003008E+00   -0.185081961009359452E+01   -0.567407839758971022E+00    0.822248524885935916E+00    0.160795220683772988E+01   -0.135885527546817684E+05   -0.135901607068886060E+05   -0.460515351937698814E+01    1
    0.652000288963317853E+00    0.212030215501785274E+00    0.191648443937301634E-01    0.946038527488708536E+00    0.180847358703613292E+00   -0.549165344238281250E+01   -0.132864223306000895E+01   -0.197832415403240702E+01   -0.203990034091247940E+00    0.294422142882240223E+00    0.208382485830384212E+01   -0.231883674260596706E+01   -0.851383573079467533E+04   -0.851151689405206889E+04   -0.461515351937698259E+01    1
    0.656390507221221942E+00    0.217343023538589475E+00    0.257685298323631282E-01    0.927426195144653298E+00    0.251383519172668435E+00   -0.474205613136291504E+01   -0.712779245519641336E+00    0.763155476125803034E+00   -0.361008558443586480E+01   -0.130895976219221666E+01    0.286424985612257155E+00   -0.195572876503086723E+01   -0.705956120041598933E+04   -0.705760547165095886E+04   -0.462515351937698149E+01    1
    0.681381689310073813E+00    0.226760863780975347E+00    0.220839303135871891E-01    0.908460510969162027E+00    0.773483872413635254E+00    0.472980165481567383E+01    0.175821783420815336E-01   -0.125592325883076228E+01   -0.383076891199607195E+00   -0.174536124837914031E+00    0.235636611286849984E+01    0.169333891159092254E+00   -0.315114813665676047E+04   -0.315131747054791958E+04   -0.463515351937698661E+01    1
    0.656759428977966353E+00    0.178681198596954333E+00    0.258293990492820744E-01    0.883168975114822397E+00    0.552707672119140625E+00   -0.458014583587646484E+01    0.431698082801403871E+00   -0.223355807069083256E+00   -0.868998781849086077E+00   -0.785025038115918505E+00    0.223686935056548686E+00    0.150041250355282463E+01   -0.286925819017177901E+04   -0.287075860267533199E+04   -0.464515351937698728E+01    1
    0.765807640552520708E+00    0.246130278825759885E+00    0.216789969801902752E-01    0.972450263500213685E+00    0.639304256439208962E+00   -0.497290921211242676E+01   -0.165365798702737266E+01    0.112373830708179412E+01   -0.169218174062848425E+01   -0.225039100443495954E+01    0.803072823811135317E+00   -0.508733328513600647E+00   -0.278103881680586619E+04   -0.278053008347735249E+04   -0.465515351937698174E+01    1
    0.721878657341003427E+00    0.241739465475082405E+00    0.214863010644912727E-01    0.109809807419776928E+01    0.691384816169738681E+00   -0.351589179039001465E+01    0.220521573210476163E+01    0.681013665606542418E+00   -0.285530442234971815E+01    0.105996384517084152E+00   -0.481821027643718258E+00   -0.462651958187484880E+01   -0.231812929295509412E+04   -0.231350277337321904E+04   -0.466515351937698153E+01    1
    0.671721359491348258E+00    0.253023874998092646E+00    0.259650167226791358E-01    0.109091736555099494E+01    0.670882153511047297E+00   -0.176592063903808594E+01    0.267585498817197731E+00    0.100102597110776514E+01   -0.143715605052761908E+01   -0.728564067891284139E+00    0.328681850658881558E+01   -0.702119602723904723E+00   -0.223061960834077581E+04   -0.222991748873805182E+04   -0.467515351937698398E+01    1
    0.777853183746337828E+00    0.254683492183685301E+00    0.216752130985259986E-01    0.950528192520141646E+00    0.119868173599243177E+01    0.528174591064453125E+01   -0.171493294678271013E+01   -0.301810964663217773E-01   -0.255739574122685553E+01    0.233426370206188949E+00    0.308829468670069218E+01   -0.316570277319464211E+01   -0.203527933548146507E+04   -0.203211363270827042E+04   -0.468515351937698377E+01    1
    0.745547306537628129E+00    0.247811235666275026E+00    0.194602779746055610E-01    0.882873117923736572E+00    0.176822543144226074E+00    0.483130216598510742E+01   -0.304201443694864793E+00    0.588086750498177935E+00   -0.127005980944772978E+01   -0.257182152842005962E+00    0.417576487760698223E+00    0.990529021772295071E+00   -0.186156059570049138E+04   -0.186255112472226369E+04   -0.469515351937698444E+01    1
    0.768434563875198373E+00    0.226619657278060910E+00    0.222005463838577249E-01    0.880598887205123915E+00    0.121816394329071054E+01   -0.457818174362182617E+01    0.142788497056130836E+01   -0.850185319728780087E+00   -0.116379553349474896E+01   -0.857006440406848924E+00    0.620820076234167795E+00    0.754751455812070704E+00   -0.162031697675736518E+04   -0.162107172821317727E+04   -0.470515351937698423E+01    1
    0.706213784217834428E+00    0.241707498550415040E+00    0.201472642421722421E-01    0.107146032691001891E+01    0.330905938148498557E+00    0.372411346435546875E+01   -0.901486826137443131E-02   -0.200977903168336525E+01   -0.242826479595009914E+01   -0.828437497947334123E+00    0.266851117652436187E+01   -0.133485329074334125E+01   -0.160556355032032889E+04   -0.160422869702958565E+04   -0.471515351937698135E+01    1
    0.679022428989410454E+00    0.242395583868026732E+00    0.227857450246810901E-01    0.992011551856994633E+00    0.679047298431396440E+00   -0.168101477622985840E+01   -0.707540037598164417E+00   -0.104216363769069176E+01   -0.132734423693022996E+01   -0.167615494398319242E+01    0.255961925327369499E+01    0.829462425102586831E+00   -0.147252399284382568E+04   -0.147335345526892820E+04   -0.472515351937698025E+01    1
    0.673307478427886963E+00    0.174374394178390513E+00    0.259129531979560845E-01    0.958201898336410562E+00    0.541179466247558638E+00    0.500260090827941895E+01   -0.172634362176040668E+00    0.120877373850703407E+01   -0.158508262624195573E+01   -0.110416411026449168E+01    0.106415720164363869E+01    0.119578284163780335E+01   -0.133039055264453509E+04   -0.133158633548617286E+04   -0.473515351937698448E+01    1
    0.702206950187683088E+00    0.162170969009399424E+00    0.210124467611312871E-01    0.902269392013549831E+00    0.329972314834594715E+00   -0.551638197898864746E+01    0.136274723387145968E+01   -0.219582591070093203E+00   -0.493484915056114692E+00   -0.290446797697200054E+01    0.409306101477113993E+00   -0.272949457252217531E+00   -0.133029708392664429E+04   -0.133002413446939204E+04   -0.474515351937698782E+01    1
    0.704151616096496569E+00    0.158394628286361694E+00    0.237359107136726373E-01    0.861935011148452723E+00    0.118189575672149672E+01   -0.543783974647521973E+01   -0.566613825947115402E-01    0.186422232278914635E+01   -0.132547455874714593E+01   -0.152896411552205791E+01    0.327353877104315183E+00   -0.213117293359302185E+00   -0.120006974652644317E+04   -0.119985662923308382E+04   -0.475515351937698494E+01    1
    0.672844196557998653E+00    0.248181499958038343E+00    0.251120691299438481E-01    0.970130223035812422E+00    0.273470044136047363E+00    0.232115006446838379E+01   -0.597450448254903677E+00    0.988498666889654487E+00   -0.127395145187278991E+01    0.176148227398016388E+00    0.211274748417622504E+01   -0.117635300620370753E+00   -0.115439684362424123E+04   -0.115427920832362088E+04   -0.476515351937698117E+01    1
    0.814304994344711264E+00    0.238856885433197025E+00    0.220153990387916554E-01    0.100894367694854736E+01    0.124295384883880611E+01    0.580528521537780762E+01    0.694077066835916412E+00    0.249982572864837549E+00   -0.141215260871035730E+01   -0.198971940496107891E+01    0.790060384307480712E+00    0.168271111786376570E+01   -0.115089424922520789E+04   -0.115257696034307173E+04   -0.477515351937698451E+01    1
    0.646572377681732147E+00    0.220715977907180783E+00    0.201075987815856928E-01    0.907875847816467241E+00    0.124862074851989746E+00   -0.117546129226684570E+01   -0.793175302820827710E+00    0.771527456644207632E+00   -0.232322187082331766E+01   -0.834571306519364953E+00    0.131725018453721554E+01    0.689156434959777742E+00   -0.113925684858088698E+04   -0.113994600501584682E+04   -0.478515351937698341E+01    1
    0.762228307723998966E+00    0.248009481668472281E+00    0.245180468559265119E-01    0.916113202571868901E+00    0.110170221328735357E+00    0.403062057495117188E+01   -0.137439940197850774E+01   -0.884469109024621503E+00    0.995813824443985363E+00   -0.878761837951742564E+00    0.112880588875782473E+01   -0.119993942296601164E+01   -0.106699326557769973E+04   -0.106579332615473368E+04   -0.479515351937697876E+01    1
    0.663949111700057992E+00    0.166376899480819712E+00    0.206484739780426023E-01    0.103476095557212844E+01    0.771297264099121027E+00    0.449455904960632324E+01   -0.118065060962294410E+01    0.239351020296680927E+00   -0.889374615584301642E+00   -0.295578158084595088E+01    0.256857875012087788E+01   -0.525598453350297534E+00   -0.839192158598414608E+03   -0.838666560145064295E+03   -0.480515351937698032E+01    1
