    0.919372072058897629E+02    0.372483288769431738E+03    0.234018510818481434E+00    0.223467705249786354E-01    0.112562172412872319E+01   -0.526029396057128906E+01    0.143601607265622988E+01   -0.186901832070475393E+01   -0.141096025810156567E+00   -0.930885282888311849E+00    0.241430423192241728E+00   -0.618056695105523968E+01   -0.663684050575413835E+03   -0.657503483624358637E+03   -0.460515351937698814E+01    1
    0.924889453030411914E+02    0.371078556303346659E+03    0.221275709152221695E+00    0.241276453137397769E-01    0.124159586429595947E+01   -0.319196033477783203E+01   -0.758792941263664034E+00    0.669640226857382004E+00   -0.119738344897655202E+01   -0.135392364065751281E+01    0.150769180478278053E+01   -0.389437468966903433E+01   -0.454973897684176166E+03   -0.451079522994507158E+03   -0.461515351937698259E+01    1
    0.926540229025588360E+02    0.370724165947909341E+03    0.183869786739349367E+00    0.256662106513977049E-01    0.115607452392578125E+01   -0.551326560974121094E+01   -0.284809641137826475E+00   -0.123964511192866667E+01   -0.832211971752485402E+00   -0.133463167243121461E+01    0.946965918893738712E+00   -0.442828374494925647E+01   -0.451759698060406834E+03   -0.447331414315457550E+03   -0.462515351937698149E+01    1
    0.919289585112844634E+02    0.373421864020272778E+03    0.173182316064834613E+00    0.214517663121223459E-01    0.128391489982604989E+01   -0.504294848442077637E+01    0.126822766124291775E+01   -0.121584448628482222E+00   -0.125231231850761993E+01   -0.122463114940160267E+01    0.286164492626426181E+01   -0.553517192032910721E+01   -0.342251710280262955E+03   -0.336716538359933850E+03   -0.463515351937698661E+01    1
    0.934359555432113211E+02    0.373378779187720056E+03    0.209166604042053228E+00    0.196051048040390002E-01    0.118091485500335702E+01   -0.341852188110351562E+01   -0.483915501823730665E+00   -0.334708259458693091E-01   -0.233046527119199709E+01   -0.971414961524033060E+00    0.349789405392243680E+01   -0.793820353040277560E+01   -0.307272033294469168E+03   -0.299333829764066365E+03   -0.464515351937698728E+01    1
    0.940829392006432954E+02    0.374446440382246919E+03    0.178484837293624882E+00    0.228803925514221192E-01    0.964676308631896906E+00   -0.572456574440002441E+01   -0.772429933628018262E+00   -0.770711347453243434E+00   -0.662460480833715115E+00    0.182206706350598324E+00    0.108050835734843553E+01   -0.943080375907829627E+01   -0.216984478000829171E+03   -0.207553674241750883E+03   -0.465515351937698174E+01    1
    0.909324936323671409E+02    0.374347310249346037E+03    0.222473040103912362E+00    0.242444228529930111E-01    0.123144102096557617E+01    0.339072489738464355E+01   -0.127972775925513815E+01   -0.564847240362951197E+00   -0.154189334995294280E+01   -0.161415297165490301E+01    0.554195746266259670E+00   -0.686343720759481180E+01   -0.143023793228114101E+03   -0.136160356020519288E+03   -0.466515351937698153E+01    1
    0.939553077885395851E+02    0.372031599665666135E+03    0.145209931612014786E+00    0.229605596065521229E-01    0.129968278408050542E+01   -0.251007986068725586E+01   -0.114788429837858530E+01    0.115316339267224066E+01   -0.188310228797376999E+01   -0.210265556878425741E+01    0.758229866866031665E+00   -0.679419814219081974E+01   -0.127113565907572152E+03   -0.120319367765381330E+03   -0.467515351937698398E+01    1
    0.917818454167602340E+02    0.371784201445755798E+03    0.193108094215393072E+00    0.206420715451240550E-01    0.849140191078185946E+00   -0.512889504432678223E+01    0.220113505912422625E+00   -0.377215116617435287E+00   -0.219611430514873973E+01   -0.192873670680569376E+01    0.323943674244447033E+00   -0.382800755169479112E+01   -0.110549382442446301E+03   -0.106721374890751505E+03   -0.468515351937698377E+01    1
    0.901568602021345669E+02    0.371833797632621781E+03    0.216260780811309811E+00    0.252374716997146586E-01    0.119569211006164555E+01    0.297007513046264648E+01   -0.363231100358234471E+00    0.395100893877043391E-01   -0.148920140211544072E+01   -0.252340474298193840E+01    0.679373287554199345E+00   -0.515337679919980030E+01   -0.108013373862542650E+03   -0.102859997063342846E+03   -0.469515351937698444E+01    1
    0.899529499412935820E+02    0.373003979602222671E+03    0.220250578880310049E+00    0.197117440104484544E-01    0.106187770366668710E+01    0.443203282356262207E+01    0.722456787487999463E+00    0.712428327304905906E+00    0.528679506370508756E+00   -0.129738217581348181E+01    0.231484512340216497E+01   -0.750767020328549251E+01   -0.107967880836166302E+03   -0.100460210632880802E+03   -0.470515351937698423E+01    1
    0.934425352186597138E+02    0.371963798302652549E+03    0.197156086921691898E+00    0.192870551347732525E-01    0.103345615863800044E+01    0.360684084892272949E+01   -0.108959659266133713E+01    0.243766727408056827E-03   -0.802547268882562781E+00   -0.655245508820598843E+00    0.150392354544806062E+01   -0.463508828174207910E+01   -0.946648341203623147E+02   -0.900297458386202294E+02   -0.471515351937698135E+01    1
    0.946823118716472436E+02    0.371302118330364237E+03    0.226121500968933103E+00    0.213698723316192614E-01    0.960103392601013184E+00    0.230314064025878906E+01    0.620667104529957214E+00   -0.591489760855665736E+00   -0.658002476469618847E+00   -0.194315726706122405E+01    0.119211370363132141E+01   -0.713588514461124124E+01   -0.959740851129238166E+02   -0.888381999683125798E+02   -0.472515351937698025E+01    1
    0.914947790686003373E+02    0.371940992564087310E+03    0.181660250902175913E+00    0.250160272121429453E-01    0.109605855941772456E+01    0.392092251777648926E+01    0.390868853777419645E+00   -0.142181830894628547E+01   -0.277617215347959245E+01   -0.184668055198130787E+01    0.239846655158657995E+01   -0.564031550962540251E+01   -0.929316250718848380E+02   -0.872913095622594426E+02   -0.473515351937698448E+01    1
    0.927311070450216448E+02    0.372926298665359582E+03    0.154623005390167240E+00    0.237690882086753832E-01    0.125505368709564213E+01    0.337465810775756836E+01    0.235255119886232933E+00   -0.913066855245006082E+00   -0.167358156523164303E+01   -0.355778527986103654E+00    0.774978596356277416E+00   -0.431682388188111510E+01   -0.898234565672640315E+02   -0.855066326853829111E+02   -0.474515351937698782E+01    1
    0.924464698458220937E+02    0.372190749379145245E+03    0.167658275842666626E+00    0.234561496376991252E-01    0.917347478866577082E+00    0.438292121887207031E+01   -0.469923293077272319E+00    0.379025792541369866E+00   -0.412746365481097888E+00   -0.134121781075350555E+01    0.171233366984893132E+01   -0.328951761672167509E+01   -0.734708778367902084E+02   -0.701813602200685267E+02   -0.475515351937698494E+01    1
    0.926450334592411764E+02    0.371686447102498050E+03    0.850535173416137602E-01    0.230624039769172645E-01    0.121538746356964111E+01   -0.502484822273254395E+01    0.225279674990588319E+00   -0.461033339778396056E+00   -0.211081735383118030E+01   -0.139763983605575959E+01    0.203163020705574127E+01   -0.373428310137100272E+01   -0.699888642900225761E+02   -0.662545811886515708E+02   -0.476515351937698117E+01    1
    0.899442336435661218E+02    0.371306441061409032E+03    0.162866532325744634E+00    0.246825044751167282E-01    0.110726819038391122E+01    0.297969174385070801E+01   -0.463924677957265885E+00    0.416230098143159977E+00   -0.999861684055076472E+00   -0.246270003691165584E+01    0.190505199641052081E+01   -0.592923166719260664E+01   -0.688276927898306496E+02   -0.628984611226380466E+02   -0.477515351937698451E+01    1
    0.917442047603274204E+02    0.372477273128680054E+03    0.188195888042449938E+00    0.254891922473907476E-01    0.103634228706359854E+01   -0.572562217712402344E+00    0.121242807591556812E+01   -0.103079092721486631E+01   -0.152023142519510435E+00   -0.380126161913608485E+01    0.596747878429369161E+00   -0.731518652257980584E+01   -0.697668378159499980E+02   -0.624516512933701904E+02   -0.478515351937698341E+01    1
    0.916858780710297196E+02    0.375260044708223404E+03    0.161351173639297490E+00    0.243582764267921449E-01    0.694180393218994052E+00    0.557040238380432129E+01   -0.274766767917071775E+00    0.641145572766390615E+00   -0.139066101914181650E+01   -0.407303183691283266E+00    0.232969918535786746E+01   -0.906392902778766718E+01   -0.704065662381944577E+02   -0.613426372104067852E+02   -0.479515351937697876E+01    1
    0.915166919003966086E+02    0.373141022898087840E+03    0.118391201734542845E+00    0.212043228149414037E-01    0.112155828475952157E+01   -0.374199414253234863E+01    0.109449738585340128E+01    0.190769961949513345E+01   -0.675305914516002082E+00   -0.226827724687041155E+01    0.102368317454534030E+01   -0.647378847409564351E+01   -0.659470825103041136E+02   -0.594732940362084648E+02   -0.480515351937698032E+01    1
    0.944721128126227541E+02    0.371221546899074156E+03    0.153982037544250494E+00    0.201512880325317376E-01    0.591520023345947221E+00    0.572614574432373047E+01    0.558966424251821081E+00   -0.663669585047728106E+00   -0.906047535908100832E+00   -0.335700223309913781E+00    0.736310830149023099E+00   -0.711234251705340448E+01   -0.660248076747100043E+02   -0.589124651576565981E+02   -0.481515351937698277E+01    1
    0.936491505936485282E+02    0.372439081000785109E+03    0.155924140691757196E+00    0.231918445229530312E-01    0.768868041038513139E+00   -0.453467130661010742E+01   -0.220637801520524590E+00    0.139781828452100854E+01   -0.170798176116818445E+01   -0.162240921332681864E+01    0.162615648807445745E+01   -0.559776103308279627E+01   -0.638859360897052824E+02   -0.582881750566224852E+02   -0.482515351937698345E+01    1
    0.906657330206392089E+02    0.372253218014232743E+03    0.241315541982650761E+00    0.249174026250839203E-01    0.839248275756835915E+00   -0.283116102218627930E+00    0.156437125127808940E+01    0.174436160410209595E+01   -0.249383762689035393E+01   -0.230815370223695027E+01    0.122427435477448165E+00   -0.848506794607367176E+01   -0.666747915192340912E+02   -0.581897235731604141E+02   -0.483515351937698323E+01    1
    0.917680868473323699E+02    0.371590638083201384E+03    0.206901439189910885E+00    0.258866579532623271E-01    0.917699670791625954E+00    0.130020904541015625E+01   -0.305327211402754983E+00    0.535036503655419438E+00   -0.115751688953309873E+01   -0.127539390799142893E+01    0.849443462312820197E+00   -0.308810359045512151E+01   -0.600485400247816088E+02   -0.569604364343264891E+02   -0.484515351937698480E+01    1
    0.932448968900914679E+02    0.374009599772203501E+03    0.155924931049346932E+00    0.211785098910331725E-01    0.108874242305755620E+01    0.201108098030090332E+01    0.303358739789700849E+00   -0.325731970721108099E+00   -0.137259457856202949E+01   -0.746591380526524517E+00    0.167427732189139555E+01   -0.561096079423774885E+01   -0.622882562236640780E+02   -0.566772954294263300E+02   -0.485515351937698814E+01    1
    0.909278636677274790E+02    0.371846888280936810E+03    0.731206862926483125E-01    0.233791785836219776E-01    0.148206233978271484E+00    0.493984937667846680E+01    0.119502179285632337E+01   -0.499687012423919386E+00    0.169612297892172359E+00   -0.113978257527719506E+01    0.549885231890812287E+00   -0.496900411398549124E+01   -0.615263680990772031E+02   -0.565573639850917118E+02   -0.486515351937698437E+01    1
    0.923261075335037731E+02    0.372437262027304541E+03    0.218886859416961677E+00    0.228092406392097456E-01    0.108866024017333987E+00    0.293047142028808594E+01   -0.121976446525536630E+01   -0.106832406616490516E+01   -0.849058976416470212E-01   -0.935742001835251358E+00   -0.200381553687520642E+00   -0.552115524819280612E+01   -0.618474234215576928E+02   -0.563262681733648876E+02   -0.487515351937698149E+01    1
