    0.931602530374354956E+02    0.373289688356397392E+03    0.833661038875579824E-01    0.222012698650360107E-01    0.972051668167114191E+00   -0.598584508895874023E+01    0.119956026561908402E+01    0.981391303961345329E+00   -0.293146970749375901E+00   -0.104981473389557323E+01    0.209970463958029541E+01   -0.613629428786354669E+01   -0.590969926721931245E+02   -0.529606983843295751E+02
    0.933776718035207978E+02    0.371045621480826185E+03    0.246336817502975480E+00    0.256846973896026620E-01    0.317806744575500510E+00    0.254797410964965820E+01   -0.314820271329381285E+00    0.281631506676376431E+00   -0.131898214767829791E+01   -0.104265474994576834E+01    0.530887926564673984E+00   -0.463158134577741532E+01   -0.575284415918778080E+02   -0.528968602461003954E+02
    0.935938643832284924E+02    0.374008906607931067E+03    0.181748090028762826E+00    0.225180628299713123E-01    0.262914443016052268E+00   -0.394897842407226562E+01   -0.673604056700014553E+00    0.323557912066689879E+00    0.228745379473594079E+00   -0.163000554944005671E+01    0.162939575140057991E+01   -0.708299874120670925E+01   -0.591399980043569826E+02   -0.520569992631502743E+02
    0.915454399104826280E+02    0.372645799270902216E+03    0.166881171941757195E+00    0.231304671168327328E-01    0.104791626930236825E+01    0.498561143875122070E+00    0.155240087743777622E+00    0.329300856802774489E+00   -0.140852164184593653E+01   -0.493881930170800842E+00    0.251830006627528746E+01   -0.415889516203701248E+01   -0.556730195554971274E+02   -0.515141243934601150E+02
    0.925760158020236759E+02    0.372530816871081470E+03    0.746059262752532953E-01    0.239239711761474599E-01    0.557501530647277810E+00   -0.354976415634155273E+01    0.618487980913187130E+00   -0.207242609776017161E+01   -0.637456841985794886E+00   -0.321587607102287620E+01    0.178153005459194014E+01   -0.672450261611644429E+01   -0.572242425716133312E+02   -0.504997399554968851E+02
    0.915685715130869085E+02    0.372874014967254197E+03    0.180968140840530395E+00    0.222516686320304857E-01    0.352179646492004395E+00   -0.365645456314086914E+01    0.121124086850954882E+01   -0.124883947799730777E+01    0.768592443603213216E-01    0.747415888678233387E+00    0.996377052198340829E+00   -0.726275203969976424E+01   -0.574577987220238597E+02   -0.501950466823240973E+02
    0.914509424753780422E+02    0.372037066876790277E+03    0.231551330566406255E+00    0.221472157239913925E-01    0.463123536109924294E+00   -0.508845949172973633E+01    0.571298508526751903E+00   -0.961316449057676436E+00    0.121194391685435243E+01   -0.149846580723874467E+01    0.161999251918700815E+01   -0.590406460591082904E+01   -0.560604281518535004E+02   -0.501563635459426749E+02
    0.929723878174579568E+02    0.372570455347177585E+03    0.148631109952926638E+00    0.248177775144577013E-01    0.798672103881835849E+00    0.200004243850708008E+01    0.275521770775071673E+01    0.384821942367352732E+00   -0.179179831162627812E+00   -0.111589101830190884E+01    0.804766697259538200E+00   -0.772162347859105758E+01   -0.577141578280847014E+02   -0.499925343494936456E+02
    0.917883091148903532E+02    0.370381149077807777E+03    0.617958347797393781E-01    0.193902488350868214E-01    0.914936137199401811E+00   -0.898469924926757812E+00    0.297217353751193514E+00    0.483744662327581010E+00   -0.412789991543149659E+00   -0.131742089484873759E+01    0.233408130957172943E+01   -0.510983210514338015E+01   -0.547714584532287319E+02   -0.496616263480853490E+02
    0.928224675121871314E+02    0.372080721062391831E+03    0.170666899681091305E+00    0.232497309446334822E-01    0.423868012428283647E+00   -0.192038512229919434E+01   -0.992105054118610497E+00   -0.805769213412759200E+00   -0.101268507852523704E+01   -0.293425631525337849E+01    0.804254271860145531E+00   -0.491464383425657214E+01   -0.545653978166067972E+02   -0.496507539823502242E+02
    0.928032558674724442E+02    0.372946140704007803E+03    0.191872084379196173E+00    0.193844175934791557E-01    0.484970021247863814E+00   -0.588035702705383301E+01   -0.739292921310834572E+00   -0.134406180002429210E+01   -0.187303641086032235E+01   -0.892013309859294168E+00    0.322590173631170041E+00   -0.508956978168178864E+01   -0.544860470014548284E+02   -0.493964772197730397E+02
    0.909657839553526628E+02    0.373154002754971089E+03    0.140141866922378538E+00    0.258099985718727096E-01    0.616992354393005371E+00   -0.418969631195068359E+00    0.658740936140702615E+00    0.372953570752088681E-01   -0.546768461953206275E+00   -0.113960138934203314E+01   -0.584635237672727959E+00   -0.573335757091398523E+01   -0.550257352587655149E+02   -0.492923776878515270E+02
    0.936784750926401557E+02    0.372968403820035064E+03    0.199462885379791260E+00    0.243385296463966352E-01    0.535029125213623002E+00    0.124536609649658203E+01    0.916179230817988355E+00    0.707389513048610752E+00   -0.591219977269474617E+00   -0.208643658767527995E+01    0.820717557420494126E+00   -0.571701573385730200E+01   -0.549059185261658982E+02   -0.491889027923085962E+02
    0.922666647384219232E+02    0.372632308950183642E+03    0.182518080711364744E+00    0.219014703631401041E-01    0.366567230224609353E+00   -0.431607484817504883E+01    0.460135164781831918E+00   -0.691477471945063371E+00   -0.175097902720949583E+01   -0.259426166482739973E+01    0.254389000536434651E+01   -0.472270473709264493E+01   -0.538904505945509555E+02   -0.491677458574583142E+02
    0.942686181277142623E+02    0.372160008464255270E+03    0.180896133184432983E+00    0.257686328887939443E-01    0.497227501869201616E+00    0.297079324722290039E+00    0.360298750626952824E-01   -0.175241707357486121E+01   -0.684939666701893435E+00   -0.609276136723337913E+00    0.119772261347179887E+00   -0.753659603687855384E+01   -0.566556696742920991E+02   -0.491190736374135426E+02
    0.905184834142889940E+02    0.371641341706709454E+03    0.249210667133331315E+00    0.251553019285202031E-01    0.392604041099548384E+00   -0.549917221069335938E+00    0.171111684904758476E+01   -0.690363669669977753E+00   -0.934892763564219020E-01   -0.248753628816189121E+01   -0.768786273044950175E-01   -0.727735215561475446E+01   -0.563567044857542854E+02   -0.490793523301395282E+02
    0.918827673730877450E+02    0.372323730602880232E+03    0.214889559030532834E+00    0.223209296464920021E-01    0.755892658233642489E+00    0.379506111145019531E+00   -0.560346842831904723E+00    0.519858855678876353E+00    0.594954333223562948E-02   -0.449356955624580223E+00   -0.306875666524297763E-02   -0.485282157635142664E+01   -0.538782517039701787E+02   -0.490254301276187547E+02
    0.908542160340673490E+02    0.371902564957952791E+03    0.207811274528503426E+00    0.192081109881401049E-01    0.840290188789367676E+00   -0.264811992645263672E+00    0.342362177897257425E+00   -0.173703497513315541E+00   -0.775855274881678048E+00   -0.802272075865175793E+00    0.132967585268147581E+01   -0.345495730955035363E+01   -0.524387324460466786E+02   -0.489837751364963268E+02
    0.929917167879623321E+02    0.372293957789007209E+03    0.206010268449783318E+00    0.254237464070320128E-01    0.305516791343688976E+00   -0.597382450103759766E+01    0.153521272239913742E+00    0.689705293717679524E+00   -0.311090388650768546E+01   -0.144897264006090154E+01    0.836855324631642583E+00   -0.560009735885775672E+01   -0.545635816653313412E+02   -0.489634843064735819E+02
    0.925702785177234091E+02    0.371883166541200126E+03    0.998174579143524254E-01    0.253417940139770495E-01    0.901365518569946289E+00   -0.459333372116088867E+01   -0.156510745385958217E+00    0.122857803931879062E+01   -0.832318023786910777E+00   -0.171456977380898934E+01    0.210851321252107482E+01   -0.421586349025398910E+01   -0.531258090611040501E+02   -0.489099455708500628E+02
    0.896270700823558855E+02    0.370658073475331776E+03    0.171252882957458497E+00    0.240956243872642514E-01    0.714841270446777255E+00    0.727971553802490234E+00   -0.949827439145565222E+00   -0.329975964976938430E+00    0.368636178026236161E+00   -0.163948403801555287E+01    0.116303093087822185E+01   -0.785888642963961992E+01   -0.566966647619357786E+02   -0.488377783322961605E+02
    0.927534621434595010E+02    0.372217038242941499E+03    0.102824828462970960E+00    0.230810704478785905E-01    0.123661884405323863E+01   -0.134745213502841921E+01    0.546095483927047098E+00   -0.893857541756233331E+00   -0.172920893728246461E+01   -0.112292979052540431E+01    0.229538798003545708E+01   -0.404399759696938776E+01   -0.527893793671446545E+02   -0.487453817701752641E+02
    0.921110446365853477E+02    0.372323632117164152E+03    0.165660178899765032E+00    0.200883902311325066E-01    0.474298405647277876E+00   -0.253320622444152832E+01   -0.351827812679630370E+00    0.438717493306057860E+00   -0.107795758181623547E+01   -0.494820916215985562E+00    0.186448602664881968E+01   -0.342721913752026142E+01   -0.520336155946310157E+02   -0.486063964571107547E+02
