    0.134216666221618652E+01    0.121518373489379883E+00    0.410666346549987793E+00   -0.239873218536376998E+00   -0.929693774850193222E+00   -0.794831636616208925E+00   -0.616013802349470785E+00   -0.177407304477242178E+01    0.190964679621970412E+01   -0.897697058420050631E+01   -0.646813909153695334E+02   -0.557044203311690254E+02
   -0.773362755775451660E+00    0.106408596038818359E+00   -0.505353569984436035E+00    0.607495307922363281E-01    0.422037967883852616E+00   -0.113816025306050450E+00   -0.574143473730827969E+00   -0.190940580823394157E+01    0.234214046879628768E+01   -0.890207501063813034E+01   -0.644498536627817060E+02   -0.555477786521435704E+02
   -0.130792516242385126E+01   -0.169000829760586058E+00   -0.829909126060152547E+00   -0.269291695119501240E+00    0.691314498188830839E+00   -0.833272474147861431E+00   -0.723528085601401250E+00   -0.203764206220853339E+01    0.138257056844736348E+01   -0.869454023095846118E+01   -0.634194333953759326E+02   -0.547248931644174732E+02
    0.715672731399536133E+00    0.296498537063598633E+00    0.755262374877929688E-01   -0.267457771301269576E+00   -0.776885814385650519E+00    0.559462936943191380E+00   -0.179733751857952462E+01   -0.253671856645610205E+01    0.187392720964339810E+01   -0.960405828616910284E+01   -0.642068939334292708E+02   -0.546028356472601644E+02
    0.149534153938293457E+01   -0.771546363830566406E-01    0.536468863487243652E+00   -0.497696304321289085E+00   -0.187470356835888197E+01   -0.143892455409627473E+01   -0.207212310813588374E+01   -0.388684359130593293E+00    0.218787040849178993E+01   -0.118982313174146910E+02   -0.664954799475511038E+02   -0.545972486301364199E+02
   -0.123198357998891650E+01    0.408392850352924608E+00    0.156476342477319230E+00   -0.308427007916329488E+00   -0.978213961582241609E-01    0.138720650511118038E+01   -0.248504446761898867E+00   -0.309307578908033065E+01    0.348780892313357072E+01   -0.134724446486838438E+02   -0.664753007308296873E+02   -0.530028560821458399E+02
   -0.717770218849182129E+00    0.140946328639984131E+00   -0.235338807106018066E+00    0.237228775024413974E+00   -0.396464508190774723E+00    0.114185449444904052E-01   -0.194028497243493780E+01    0.124579709128056493E+00    0.210021207724025771E+01   -0.989990849559138653E+01   -0.620223056538143851E+02   -0.521223971582229950E+02
    0.742613634857779648E+00   -0.432944158613334462E+00    0.207322189450506400E+00   -0.369394473719740768E-01    0.298084430879725915E+00    0.793317815838463503E+00   -0.660709081431605005E+00   -0.322778917731056936E+00    0.120168593276162050E+01   -0.915160586537484555E+01   -0.610529333606594022E+02   -0.519013274952845549E+02
   -0.131840481829254319E+01   -0.435379987216679476E+00    0.240788800234636113E+00    0.507248930364274431E+00   -0.151564657253970836E+01   -0.132696066424273340E+01   -0.225197675868571423E+01   -0.130854875248246572E+01    0.474484756288120701E+00   -0.107282213048179074E+02   -0.625833578587183084E+02   -0.518551365539004010E+02
    0.109131735563278198E+01    0.370652675628662109E+00   -0.193690538406372070E+00    0.317869186401364967E-02   -0.116163341807578036E+00   -0.870119406062030976E+00   -0.544749002834805429E+00   -0.451848932772236367E+00   -0.633501750802451857E+00   -0.106056320738382830E+02   -0.624291206070156903E+02   -0.518234885331774038E+02
   -0.902662396430969238E+00    0.545532703399658203E-01   -0.250808954238891602E+00    0.351346111297607511E+00    0.229543363408311052E+00   -0.837155529508208929E+00   -0.920134704491601729E+00   -0.467397780534497542E+01    0.362346791717982564E+00   -0.139976452370352735E+02   -0.658159648217956175E+02   -0.518183195847603386E+02
    0.135029000043869019E+01    0.291738152503967285E+00    0.102018117904663086E-01   -0.331596088409423839E+00   -0.249227586858751238E+00   -0.644174776419959016E+00   -0.114475493780787452E+01   -0.107677251659310969E+01    0.495249691390427182E+00   -0.844058529237072186E+01   -0.601986799732686748E+02   -0.517580946808979547E+02
    0.100273579359054565E+01    0.406057298183441162E+00   -0.228543281555175781E+00   -0.176049518585205123E+00   -0.658440650787497361E+00    0.238843664141086320E+00   -0.201280825650087536E+01   -0.270493602896863194E+01    0.174990594032237845E+01   -0.964273742928067534E+01   -0.613617689189704407E+02   -0.517190314896897689E+02
    0.123589345563880260E+01    0.773404461637030582E-01   -0.264771725448379680E+00    0.140381943224910044E+00   -0.285166107281611403E+00    0.664239151834635777E+00   -0.420527830772241540E-01   -0.971329705317884873E+00    0.226151139757007513E+01   -0.950916241071438151E+01   -0.611798103957353447E+02   -0.516706479850209632E+02
    0.107128092076598413E+01    0.548665652107671598E-01    0.167240658996221869E+00   -0.325600581288345348E+00    0.106424563796281291E-02    0.457675789467657579E+00   -0.103036347385227578E+01    0.647544205065742062E+00   -0.703050708932548840E-01   -0.111394047408224797E+02   -0.627886504499521081E+02   -0.516492457091296302E+02
   -0.143567579984664917E+01   -0.421577095985412598E+00   -0.130840539932250977E+00    0.624938583374023526E+00   -0.102113857583276513E+01    0.240690909694535549E+01   -0.131836376281967182E+01   -0.163289372576286951E+01    0.245698723337795855E+01   -0.125851865393661644E+02   -0.642007694581463539E+02   -0.516155829187801842E+02
    0.146404690970218887E+01    0.464217541249563048E-01    0.412693671991924749E+00   -0.718158192478351332E+00   -0.118676987750518492E+01    0.436533779694627866E+00   -0.229667649785710637E+01   -0.306260746100520009E+01    0.199060943422068726E+01   -0.112074643317452853E+02   -0.626647053980621536E+02   -0.514572410663168682E+02
    0.125512219865082830E+01   -0.921285328406589166E-01   -0.488634211953815067E+00    0.339480735530497846E+00   -0.698894966391208072E+00    0.144741407250307930E+01   -0.178428380169520984E+01   -0.310239496258191139E+00    0.137030439424165729E+01   -0.103460863617013246E+02   -0.617881545080662278E+02   -0.514420681463649032E+02
   -0.145148124142662582E+01   -0.691921863816386429E+00    0.454264610387553391E+00    0.357639427202739890E+00   -0.246437134725283613E+00   -0.234488319439492443E+01   -0.115300377909875329E+01   -0.591006747773690222E+00    0.173195450175740029E+01   -0.107594779341931943E+02   -0.621362373245998043E+02   -0.513767593904066118E+02
   -0.102927911281585693E+01    0.171441435813903809E+00    0.354413270950317383E+00   -0.299489593505859353E+00   -0.372482686492503490E+00   -0.826680457529391788E+00   -0.957598537630701463E+00   -0.157402741040755245E+01    0.211030307287614960E+01   -0.861749702803586004E+01   -0.599419970119760848E+02   -0.513244999839402212E+02
    0.136458739615754077E+01   -0.314027957682871062E+00    0.928653851258705032E-01    0.439784231437867490E-03    0.615347377948864960E+00    0.108513927454509940E+01   -0.486734072704848364E+00   -0.693213658831837165E+00    0.153979675980849628E+01   -0.942388597437447473E+01   -0.606947488567375188E+02   -0.512708628823630477E+02
   -0.119371065433538570E+01    0.130358902542301092E+00   -0.437728227441100959E-01    0.479531244587836358E-01    0.201640313838424845E+00    0.619464907964584199E+00   -0.822830675509748977E+00   -0.575915524428864956E+00    0.574292464091288313E-01   -0.940126437785087354E+01   -0.605207515623359456E+02   -0.511194871844850738E+02
    0.124734721896515888E+01    0.590616723335168903E+00   -0.275229793749383278E+00   -0.632211063350738844E+00   -0.411048596907903629E+00   -0.127341384951819236E+01   -0.109916637253149907E+01   -0.211319436344979295E+01    0.214317407034400276E+01   -0.927948616165756590E+01   -0.600695156834763537E+02   -0.507900295218187878E+02
    0.140582066774368286E+01   -0.251565635204315186E+00    0.656514167785644531E-01   -0.360956192016601562E-01    0.380756937009891772E+00   -0.113757431094995809E+01   -0.143475482441658619E+01   -0.229951380425859497E+01    0.164514992251383796E+01   -0.901883414289515351E+01   -0.597908934946335791E+02   -0.507720593517384273E+02
   -0.123638606071472168E+01   -0.167985141277313232E+00   -0.251560211181640625E+00    0.605128097534179732E+00    0.712087731845940652E+00    0.414937886404231959E+00   -0.187836274417463733E+01   -0.338982962015279554E+00    0.136342853810788278E+01   -0.924349275861868946E+01   -0.599751656660215104E+02   -0.507316729074028174E+02
   -0.137137489089379150E+01    0.474443247606559648E-01   -0.758143478753143807E-01    0.196530223553256556E+00   -0.807701346258227204E+00   -0.140298462184659911E+01    0.143762730598496113E+01   -0.166377689762725822E+01    0.140422912028384439E+01   -0.123185958431432763E+02   -0.630383853924373412E+02   -0.507197895492940631E+02
    0.141451138257980347E+01    0.976383090019226074E-01    0.846287012100219727E-01   -0.316174507141113281E+00   -0.265017531872899781E+00   -0.167852273035577981E+00    0.202473486475583053E+00    0.623922234266274245E+00    0.275290260527185637E+01   -0.119962140525457457E+02   -0.626718999908346674E+02   -0.506756859382889218E+02
