    0.133184587955474854E+01    0.208185553550720215E+00   -0.110237717628479004E+00    0.437407493591308594E+00   -0.439444915467243913E+01   -0.609716803860171837E+02   -0.565772312313447472E+02
   -0.127596598863601685E+01   -0.744026184082031250E+00   -0.574790954589843750E+00    0.430880784988403320E-01   -0.439444915467243913E+01   -0.608239905187858767E+02   -0.564295413641134402E+02
    0.431669533252716064E+00   -0.209790945053100586E+00   -0.856570601463317871E-01    0.195474743843078613E+00   -0.439444915467243913E+01   -0.606182880248237055E+02   -0.562238388701512690E+02
   -0.906637430191040039E+00    0.103022038936614990E+00   -0.267364740371704102E+00    0.879973769187927246E-01   -0.439444915467243913E+01   -0.605162656088272044E+02   -0.561218164541547679E+02
    0.114644676446914673E+01    0.256754457950592041E+00   -0.290549397468566895E-01    0.208891153335571289E+00   -0.439444915467243913E+01   -0.604224599109630418E+02   -0.560280107562906053E+02
    0.128686112165451050E+01    0.921143889427185059E-01   -0.113123059272766113E+00    0.187736392021179199E+00   -0.439444915467243913E+01   -0.600960038169539814E+02   -0.557015546622815449E+02
    0.146198076009750366E+01   -0.565673410892486572E+00   -0.491518199443817139E+00    0.649771213531494141E+00   -0.439444915467243913E+01   -0.599838718243712066E+02   -0.555894226696987701E+02
   -0.145064628124237061E+01   -0.191308915615081787E+00   -0.385102987289428711E+00    0.372299194335937500E+00   -0.439444915467243913E+01   -0.599649554343052031E+02   -0.555705062796327667E+02
    0.140166735649108887E+01    0.670673131942749023E+00   -0.121060252189636230E+00   -0.644955039024353027E-01   -0.439444915467243913E+01   -0.596535028713169382E+02   -0.552590537166445017E+02
    0.136228018999099731E+01   -0.237045407295227051E+00    0.557505011558532715E+00    0.490368425846099854E+00   -0.439444915467243913E+01   -0.592153546859713273E+02   -0.548209055312988909E+02
   -0.108146864235440821E+01    0.763964160610755894E+00   -0.715151097535604241E+00    0.326003205933699247E+00   -0.439444915467243913E+01   -0.585912167990125994E+02   -0.541967676443401629E+02
   -0.788911001780758570E+00    0.518814752472052110E-01   -0.362352061959061666E+00    0.323349248374092291E+00   -0.439444915467243913E+01   -0.576894249166679671E+02   -0.532949757619955307E+02
   -0.129958858254976750E+01    0.283812132765906666E+00   -0.494161452653591349E+00    0.389924798993818822E+00   -0.439444915467243913E+01   -0.571864982290777277E+02   -0.527920490744052913E+02
   -0.954202302651725787E+00    0.286615244874401931E-01   -0.355032703621018797E+00    0.360908124369024419E+00   -0.439444915467243913E+01   -0.568285495041183850E+02   -0.524341003494459486E+02
   -0.105579346418380737E+01    0.559792220592498779E+00   -0.560837209224700928E+00    0.325773239135742188E+00   -0.439444915467243913E+01   -0.567406136223930133E+02   -0.523461644677205769E+02
    0.123932844400405884E+01   -0.543826460838317871E+00    0.619295239448547363E-01    0.682096481323242188E-01   -0.439444915467243913E+01   -0.567208906000067046E+02   -0.523264414453342681E+02
    0.149764502048492432E+01   -0.187424361705780029E+00   -0.329636871814727783E+00    0.230269074440002441E+00   -0.439444915467243913E+01   -0.564138197202119827E+02   -0.520193705655395462E+02
   -0.138793069124221802E+01    0.658333718776702881E+00    0.229409158229827881E+00   -0.342867672443389893E+00   -0.439444915467243913E+01   -0.563828678324734796E+02   -0.519884186778010431E+02
    0.140418398380279541E+01   -0.526622056961059570E+00    0.199323177337646484E+00   -0.808918476104736328E-01   -0.439444915467243913E+01   -0.562571420435998704E+02   -0.518626928889274339E+02
    0.750397558469329429E+00   -0.367533549363613821E+00    0.146496868005550729E+00   -0.404025832955028363E-01   -0.439444915467243913E+01   -0.561956566226501621E+02   -0.518012074679777257E+02
   -0.149140423536300659E+01    0.116876220703125000E+01   -0.991451025009155273E+00    0.490842282772064209E+00   -0.439444915467243913E+01   -0.561289745455311646E+02   -0.517345253908587281E+02
    0.133189109748306311E+01   -0.585307435085298255E-01   -0.443665426753899972E+00    0.207726383077611043E+00   -0.439444915467243913E+01   -0.557942732966378472E+02   -0.513998241419654107E+02
    0.701580180980602819E+00   -0.279676549183691225E+00   -0.358779622048244651E+00    0.311755153105278460E+00   -0.439444915467243913E+01   -0.556345879423697056E+02   -0.512401387876972692E+02
    0.130578167208841256E+01   -0.290555378863583957E+00   -0.215358371410530935E+00    0.160232998794042958E+00   -0.439444915467243913E+01   -0.555952596850244092E+02   -0.512008105303519727E+02
   -0.605410869105494576E+00    0.818331199595103698E-01    0.955826076485284393E-01   -0.462213735432277506E-01   -0.439444915467243913E+01   -0.554986145654300316E+02   -0.511041654107575951E+02
    0.782881379127502441E+00    0.216447114944458008E-01    0.221940100193023682E+00   -0.279398202896118164E+00   -0.439444915467243913E+01   -0.554944674504649171E+02   -0.511000182957924807E+02
    0.114658258760741560E+01   -0.192078254675082993E+00    0.495282336501330356E-01   -0.915292892323178453E-01   -0.439444915467243913E+01   -0.554577400025480785E+02   -0.510632908478756420E+02
    0.142154888956270264E+01   -0.451129672489180455E+00    0.197355150816551639E+00   -0.132310307234245972E+00   -0.439444915467243913E+01   -0.553220645912919764E+02   -0.509276154366195399E+02
   -0.143778469894422001E+01   -0.273328654700758067E+00    0.663628909594780048E+00   -0.101830604146968540E-01   -0.439444915467243913E+01   -0.553219443924332381E+02   -0.509274952377608017E+02
    0.134656521115647898E+01    0.808497030669156125E+00   -0.395233414210731215E+00   -0.481698194325088203E+00   -0.439444915467243913E+01   -0.551835724467443072E+02   -0.507891232920718707E+02
