    0.205613399505615246E+00    0.227213927507400500E-01    0.783777486085891706E+00    0.902479735612869316E+00    0.469052004814147994E+00   -0.516053438186645508E+00    0.780682694911956787E+01   -0.151975293171631165E+01   -0.140717101614541207E+01   -0.128443653937324576E+01   -0.814126427493420124E+00   -0.448791767291820687E-01    0.294022440910339355E+00    0.965560078620910645E+00    0.952692747116088867E+00    0.319638827504643785E+00   -0.503448278399065430E+02   -0.506644666674111832E+02
    0.183112879514694210E+00    0.226367663145065311E-01    0.780833675861358545E+00    0.106254718542099003E+01    0.401681566238403343E+00   -0.347943878173828125E+01    0.779107339382171649E+01    0.130770183434719911E+01    0.123654215955525615E+01   -0.704042964390509729E+00   -0.136598276997688117E+01    0.109227008504035461E+01    0.275430619716644287E+00    0.940087974071502686E+00    0.598926424980163574E+00    0.131052953042291986E+01   -0.492586320795214263E+02   -0.505691616099443451E+02
    0.788258521556854247E-01    0.205592759251594544E-01    0.715098161697387713E+00    0.106447539448738104E+01    0.973612284660339333E+00    0.669030189514160156E+00    0.779549469947814888E+01   -0.184681075513822179E+01   -0.429322305654977698E+00   -0.228739490146722346E+01   -0.198633439736454420E+01    0.230427332006343022E+01    0.798073172569274902E+00    0.699138998985290527E+00    0.606149435043334961E-01    0.123824785177647723E+00   -0.501391177620879773E+02   -0.502629425472656237E+02
    0.118041194915771475E+00    0.236895440816879271E-01    0.771714100837707528E+00    0.989230794906616251E+00    0.952083873748779230E+00    0.803674936294555664E+00    0.788059036731719953E+01    0.355908663981381324E+00   -0.174038729127573788E+01   -0.859006044663599422E-01   -0.969638576856368672E+00    0.419961519349954182E+00    0.323993921279907227E+00    0.309671998023986816E+00    0.646776735782623291E+00    0.101694300656934966E+01   -0.492286603024234068E+02   -0.502456033089927558E+02
    0.199787333250045773E+00    0.200058194994926462E-01    0.714182691574096640E+00    0.104082412958145154E+01    0.412963581085205034E+00   -0.339791965484619141E+01    0.780494756698608416E+01    0.374391457422007079E+01    0.206239766761200427E+00   -0.657374108365047283E+00    0.582204934036099075E+00    0.183125681908336468E+01    0.649102509021759033E+00    0.882549345493316650E+00    0.985997438430786133E+00   -0.603282982484684460E+01   -0.562641967652519739E+02   -0.502313669404051311E+02
    0.793547716140746984E-01    0.234551904201507552E-01    0.694480707645416251E+00    0.101582315087318431E+01    0.469993710517883301E+00   -0.797128200531005859E+00    0.781298344135284406E+01    0.125023312787220675E+01    0.447118130474564224E+00   -0.677448419654637979E+00   -0.337597139642866750E+00    0.262367535958560438E+01    0.467704892158508301E+00    0.984432876110076904E+00    0.974349081516265869E+00    0.713615994541351384E+00   -0.494100671002811467E+02   -0.501236830948224963E+02
    0.630133988857269206E-01    0.219450486302375791E-01    0.673759666681289726E+00    0.893168114423751769E+00    0.300577592849731456E+00   -0.575568509101867676E+01    0.767618360519409126E+01    0.709706338237765522E+00   -0.725434627780714436E+00    0.304575709295704877E+00   -0.278625993570358332E+00    0.127582783235425290E+01    0.291451871395111084E+00    0.743079483509063721E+00    0.945089817047119141E+00    0.124426145423109191E+01   -0.488221403854097957E+02   -0.500664018396408892E+02
    0.745432326793670635E-01    0.227306682467460636E-01    0.722068568468093863E+00    0.106538043141365057E+01    0.925754952430725031E+00   -0.236334872245788574E+01    0.784988243579864520E+01   -0.508759045759461515E+00   -0.133493636341995625E+01   -0.186139740221165062E+01   -0.818226532112475979E-01    0.275020913994353577E+01    0.590062737464904785E+00    0.720548808574676514E+00    0.262299716472625732E+00    0.225381886716070845E+00   -0.498381396851481568E+02   -0.500635215718642286E+02
    0.708520560264587346E-01    0.242889503240585336E-01    0.740851294994354204E+00    0.103349433779716504E+01    0.387362217903137185E+00   -0.337650632858276367E+01    0.767972445487976074E+01    0.446527275543076030E+00   -0.257521451034108340E+00   -0.145820826706426465E+01   -0.929850875462534532E+00    0.137659529719144325E+01    0.774854362010955811E+00    0.995795309543609619E+00    0.481726586818695068E+00    0.299036965225053519E+01   -0.470427019596403539E+02   -0.500330716118908896E+02
    0.198492557287216181E+00    0.221144387722015390E-01    0.726019043922424334E+00    0.108758021235466007E+01    0.428248095512390181E+00   -0.391549658775329590E+01    0.792362949848175013E+01   -0.164443704935592905E+00   -0.175997352470517399E+01   -0.124811283950520879E+00   -0.181844387176283817E+01    0.101590488298711557E+01    0.914968490600585938E+00    0.363507568836212158E+00    0.826303958892822266E+00    0.140194932027063146E+01   -0.484653204739962362E+02   -0.498672697942668677E+02
    0.126167894840240491E+00    0.258136589527130124E-01    0.792847204208373957E+00    0.871861763000488232E+00    0.834565567970275812E+00    0.102553653717041016E+01    0.796431789398193324E+01   -0.916252203338672189E+00   -0.737423119904860869E+00   -0.124238322018868508E+01   -0.196812134126389537E+01    0.146354507222781671E+01    0.703649044036865234E+00    0.678479671478271484E-01    0.547310769557952881E+00    0.250075466872262231E+01   -0.472902749724922202E+02   -0.497910296412148412E+02
