    0.117469898514924467E+00   -0.425730267113488201E-01    0.166852015941013412E-02    0.241014671087265014E+00    0.231670479774475080E-01    0.940833544731140115E+00    0.101284813115057659E+01    0.478813403104823065E+00    0.741320095449964578E+00   -0.193014176957944983E+01   -0.704040312117512945E+00    0.988327553221566291E+01   -0.135403349014196101E+04   -0.136391676567417676E+04   -0.460515351937698814E+01    1
    0.118197732387946133E+00   -0.491263649621169196E-01    0.273159401611425615E-02    0.184638853311538703E+00    0.246036120653152467E-01    0.653245663642883279E+00    0.629851393483704669E+00   -0.542539634028571527E+00   -0.190317502245648007E+01   -0.164774447995228002E+01    0.148222002189299951E+01    0.115557730449776574E+02   -0.684079614964601546E+03   -0.695635388009579174E+03   -0.461515351937698259E+01    1
    0.120085354645818002E+00   -0.392736867337399251E-01    0.292597811384967934E-02    0.248534947872161877E+00    0.199533450007438641E-01    0.121311316490173349E+01    0.110177310611675239E+01    0.127379743058213535E+01   -0.732471023917468989E+00   -0.171539114334450460E+01    0.278135187281463914E+01    0.123954973620268376E+02   -0.570111075738050999E+03   -0.582506573100077844E+03   -0.462515351937698149E+01    1
    0.122743784124962077E+00   -0.403236204409475538E-01    0.124327281057726559E-02    0.188744274616241464E+00    0.190741685032844548E-01    0.116056411266326909E+01    0.181824765932219634E+01    0.694999867718024689E+00   -0.398492603295607983E+00   -0.116093218411265298E+01   -0.401529076376618610E+00    0.107925171904589501E+02   -0.277797502031264514E+03   -0.288590019221723480E+03   -0.463515351937698661E+01    1
    0.120250598206487383E+00   -0.382205013661087098E-01    0.176243997918216024E-02    0.236811658859252927E+00    0.211260132789611796E-01    0.104142947196960445E+01    0.226645004087231428E+00   -0.279885321157280431E+00    0.776912842430874884E+00   -0.212123930853636011E+01    0.241033026384116056E+01    0.125441169363710170E+02   -0.266597221190253947E+03   -0.279141338126624987E+03   -0.464515351937698728E+01    1
    0.113705821409185462E+00   -0.411131001361974488E-01    0.642025722668196699E-02    0.231072860240936290E+00    0.199281232953071596E-01    0.105158467292785640E+01    0.660723605643624978E+00   -0.198060614086784881E+01   -0.141018581242974483E+01   -0.503290386351409325E+00    0.156275415592858757E+01    0.110669649912483123E+02   -0.190384233622832852E+03   -0.201451198614081164E+03   -0.465515351937698174E+01    1
    0.126464644658780018E+00   -0.401295395012548003E-01    0.503089233648959869E-02    0.232845231056213381E+00    0.245012757778167722E-01    0.115976717472076429E+01   -0.766287789326725033E-01    0.163794890304529872E+01   -0.110018603740286358E+01   -0.372341314614345720E+01    0.115334971138850073E+01    0.921916672321949626E+01   -0.160390309412587328E+03   -0.169609476135806830E+03   -0.466515351937698153E+01    1
    0.115048811131570575E+00   -0.403653420726650045E-01    0.131765851045964957E-02    0.132980679988861095E+00    0.203535569310188298E-01    0.950021004676818825E+00   -0.258374184817284913E+00   -0.287617349807760492E+00   -0.302454677927243898E+00    0.380148006287299722E+00   -0.328953439486665555E-01    0.116969135878596919E+02   -0.887674811291558967E+02   -0.100464394717015594E+03   -0.467515351937698398E+01    1
    0.119061872041561004E+00   -0.400108333139323410E-01    0.391883610793622786E-02    0.141639618873596190E+00    0.247309109568595864E-01    0.114979708194732666E+01   -0.811759199781363350E+00    0.189195735321050051E+01   -0.888717089882220312E+00   -0.163147343237028508E+01    0.868176183781770527E+00    0.125898087958080751E+02   -0.806774096754034531E+02   -0.932672184712115211E+02   -0.468515351937698377E+01    1
    0.117205878343854722E+00   -0.441506496755616415E-01    0.547547661925388077E-02    0.220767448425292973E+00    0.200240004062652577E-01    0.675669717788696222E+00   -0.639781619335053620E+00   -0.106073987696049699E+01   -0.115712568762091683E+00   -0.111822606860073392E+01    0.177724904532738059E+01    0.124076349803907497E+02   -0.799119169039009876E+02   -0.923195518842917409E+02   -0.469515351937698444E+01    1
