    0.264089772762019948E+02    0.248839733254728117E+03    0.229353693616488044E+03    0.161673761129379284E+00    0.197423475980758670E-01    0.117425818443298335E+01   -0.541378784179687500E+01    0.870775188215020535E+00    0.154195603340326670E+01    0.445288852746444030E+00   -0.285850003568043576E+01   -0.405084393821650846E-01   -0.104337174280303060E+02   -0.243643362614046396E+03   -0.233209645186016076E+03   -0.460515351937698814E+01    1
    0.251996896752950761E+02    0.248333491333504981E+03    0.230425439946386859E+03    0.253016080856323267E+00    0.194875007271766640E-01    0.113372199535369877E+01   -0.431899523735046387E+01    0.223264111963658252E+01   -0.992126385882556860E+00   -0.104278350295430733E+01   -0.133308244450063285E+00    0.212840089861515480E+01   -0.797038157097433420E+01   -0.188902668685006148E+03   -0.180932287114031823E+03   -0.461515351937698259E+01    1
    0.251026944532975449E+02    0.248992869087455119E+03    0.231589677425934269E+03    0.151385761499404914E+00    0.259622675776481626E-01    0.108486323356628422E+01   -0.566634821891784668E+01    0.158488931818169476E+01   -0.115849181881117147E+01   -0.155936089306237569E+01   -0.120947734965398013E+01    0.160645261701122255E-01   -0.774989617589088198E+01   -0.188344275595940701E+03   -0.180594379420049819E+03   -0.462515351937698149E+01    1
    0.266318204783999590E+02    0.248256896526049104E+03    0.229749626571160888E+03    0.192567769289016727E+00    0.243432927727699269E-01    0.116095314025878915E+01    0.387634348869323730E+01    0.672471654127093643E-01   -0.230398714588432085E+01   -0.293111365912523070E+01   -0.788998951949224647E+00    0.993354866558320504E+00   -0.100491577882941954E+02   -0.103634759326584813E+03   -0.935856015382906179E+02   -0.463515351937698661E+01    1
    0.237585754005237959E+02    0.247399792101461344E+03    0.229086843280747644E+03    0.250384980440139793E+00    0.216087930202484117E-01    0.103054943084716788E+01    0.559308314323425293E+01    0.716676469688763973E+00    0.673642728664844981E+00   -0.258894207109165109E+01   -0.197513898674628763E+01    0.164146991096572514E+01   -0.702016999857632218E+01   -0.100602554275690053E+03   -0.935823842771137322E+02   -0.464515351937698728E+01    1
    0.252727674636651045E+02    0.248393264958416921E+03    0.229783723054045140E+03    0.232298644065856930E+00    0.207344526648521425E-01    0.108748779296875009E+01    0.480311608314514160E+01    0.417432965938360212E+00    0.134745054430141009E+00   -0.267855095632398843E+01   -0.137911234043372133E+01   -0.505495594715057228E+00   -0.679893499797768897E+01   -0.986115480534841993E+02   -0.918126130555065032E+02   -0.465515351937698174E+01    1
    0.250226683246557968E+02    0.247703230116896293E+03    0.228038463736475251E+03    0.252076066017150879E+00    0.225805959701538064E-01    0.118408329486846919E+01    0.329498147964477539E+01   -0.888759185585286104E+00   -0.266926468671158545E+01   -0.833659631035743365E+00   -0.860381860103416329E+00    0.253700551048723577E+00   -0.101170331461931511E+02   -0.100073012325974460E+03   -0.899559791797813091E+02   -0.466515351937698153E+01    1
    0.235504044923811762E+02    0.248855641398076159E+03    0.228544262495354587E+03    0.208095584392547606E+00    0.233222901821136461E-01    0.899984860420226962E+00   -0.481402802467346191E+01   -0.724355390583468761E+00   -0.141863192797359261E+01   -0.318367854958637508E+01   -0.906824393122178662E+00   -0.175665517352854073E+00   -0.914943360002316908E+01   -0.971730526146462381E+02   -0.880236190146230655E+02   -0.467515351937698398E+01    1
    0.242174765190713970E+02    0.247816546554828847E+03    0.229501006631881182E+03    0.226756705284118648E+00    0.195919060707092293E-01    0.126543140411376953E+01    0.272613644599914551E+01   -0.553986190517434807E+00   -0.825773583403587863E-01   -0.121453894137971452E+01    0.161361000820079425E+00   -0.146688896079353959E+01   -0.918892093476771521E+01   -0.887825718287436700E+02   -0.795936508939759477E+02   -0.468515351937698377E+01    1
    0.245599513087688592E+02    0.248676843448394493E+03    0.231762563938603080E+03    0.178133213281631481E+00    0.201822700500488283E-01    0.113411066532135019E+01    0.417387342453002930E+01    0.172056221232082862E+01    0.906477098120603841E+00   -0.277293795935179332E+01   -0.259450485506135919E+01    0.121250001514340533E+01   -0.941587525639104506E+01   -0.847673350812606685E+02   -0.753514598248696217E+02   -0.469515351937698444E+01    1
    0.246004611806517914E+02    0.248763741814324703E+03    0.230505171584893787E+03    0.234645580530166625E+00    0.227078130841255194E-01    0.930151915550231911E+00    0.504470372200012207E+01    0.616012110582460082E+00    0.930556948552521135E+00   -0.357272693451022638E+00   -0.112166294080338957E+01    0.909281562668411647E+00   -0.485737884340878523E+01   -0.794324998865135115E+02   -0.745751210431047298E+02   -0.470515351937698423E+01    1
    0.237066942466992714E+02    0.248700840039777404E+03    0.229239008062475250E+03    0.780224232673644991E-01    0.214380648136138913E-01    0.110882723331451416E+01    0.418957114219665527E+01   -0.164223864103746564E+01    0.215580468133111991E+00   -0.130883484589617161E+01   -0.926924012134122677E+00    0.270320409720172794E-01   -0.631726443979897923E+01   -0.794820418712808419E+02   -0.731647774314818662E+02   -0.471515351937698135E+01    1
    0.247826741690266772E+02    0.247647644135542350E+03    0.230034534832934924E+03    0.152586946964263920E+00    0.214539672136306765E-01    0.972763204574584872E+00    0.431703114509582520E+01   -0.282546366530596060E+00   -0.180333014700295280E+01    0.484345791797977876E+00   -0.201108012930603763E+01    0.371216932140896683E+00   -0.742151704341906004E+01   -0.777415714331228145E+02   -0.703200543897037562E+02   -0.472515351937698025E+01    1
    0.249700116885185253E+02    0.248317915978724841E+03    0.230162763717153439E+03    0.164052542924880973E+00    0.191845160722732555E-01    0.991913461685180575E+00   -0.343491125106811523E+01   -0.231303774618254465E+00    0.869730242330888359E+00   -0.130566690552882370E+01   -0.479279806219210514E+00    0.114289150117770100E+01   -0.476793742687999078E+01   -0.737174898463419055E+02   -0.689495524194619094E+02   -0.473515351937698448E+01    1
    0.250239118768138269E+02    0.247769814560287386E+03    0.228831803770103988E+03    0.175478572368621827E+00    0.243998494744300833E-01    0.921966028213500932E+00    0.433826708793640137E+01   -0.109179570840865381E+01    0.473469040599638957E+00   -0.366954549512001682E+00    0.980547482121210123E+00    0.204421734030120428E+00   -0.918215380265555758E+01   -0.779351200178277139E+02   -0.687529662151721510E+02   -0.474515351937698782E+01    1
    0.228047528235708796E+02    0.250221900326975401E+03    0.230256864050800459E+03    0.126226113796234135E+00    0.234355066418647749E-01    0.889638757705688454E+00   -0.504954814910888672E+01   -0.650280092705770585E+00   -0.654481827101562885E+00   -0.106210979401453165E+01   -0.198022129198648145E+01    0.178053311088888444E+00   -0.703676065424266550E+01   -0.757174060489902274E+02   -0.686806453947475575E+02   -0.475515351937698494E+01    1
    0.237835798235357743E+02    0.250911561126580864E+03    0.230443539443376949E+03    0.159558642625808711E+00    0.195963546037673936E-01    0.120927402973175058E+01    0.248920297622680664E+01   -0.314119513499235836E+00   -0.111997474489612614E+01   -0.953994562424895554E+00   -0.171165536543071539E+01    0.408144731585480480E+00   -0.698495818913996924E+01   -0.732331692090852044E+02   -0.662482110199452308E+02   -0.476515351937698117E+01    1
    0.253564661855909890E+02    0.247619652172635824E+03    0.229122046401307898E+03    0.183007409334182747E+00    0.227189314961433395E-01    0.826065397262573220E+00    0.490931725502014160E+01   -0.237826990772873614E+00    0.816822064285815941E+00   -0.423870830039731805E+00   -0.100368709395866063E+01    0.214742939969028379E+00   -0.623742895368462058E+01   -0.718626215449386336E+02   -0.656251925912540059E+02   -0.477515351937698451E+01    1
    0.252375376814336505E+02    0.249366858512207045E+03    0.230500088812630338E+03    0.145918383836746213E+00    0.234801868200302105E-01    0.128606903553009033E+01    0.154624700546264648E+00   -0.141387384941594973E+01   -0.668371610435087860E+00   -0.195020792607579074E+01   -0.861721952816196790E+00    0.180185729418894902E+01   -0.583804883667118979E+01   -0.713489604282054160E+02   -0.655109115915342244E+02   -0.478515351937698341E+01    1
    0.255272373255286311E+02    0.248634728459552889E+03    0.228503685118990006E+03    0.769116790294647190E-01    0.233126475214958176E-01    0.120313119888305664E+01    0.233833551406860352E+01    0.550508087454772976E+00    0.267204408959287376E+00   -0.152555643513437622E+01   -0.926200340533114286E+00    0.419453094564801177E+01   -0.970928508111658672E+01   -0.741473420187268033E+02   -0.644380569376102130E+02   -0.479515351937697876E+01    1
    0.232358250488857720E+02    0.248829193299792905E+03    0.229930708731854111E+03    0.632752625942230168E-01    0.258682329654693587E-01    0.127054233551025386E+01   -0.201934432983398438E+01    0.207108407395253380E+00   -0.197834444058230474E+01   -0.900933723934258301E+00   -0.694062182993775423E+00    0.682873725876334214E+00   -0.633594595842862596E+01   -0.681890803501705562E+02   -0.618531343917419250E+02   -0.480515351937698032E+01    1
    0.241113010343076439E+02    0.250214772827184106E+03    0.231294854831328621E+03    0.241838624954223647E+00    0.192677827477455120E-01    0.112432532310485844E+01   -0.219898939132690430E+00    0.174606996378429358E+01    0.892858705470871428E+00   -0.138262661090834604E+01   -0.156308836744642576E+01    0.970150837622443252E-01   -0.834228341111910510E+01   -0.695681968340673933E+02   -0.612259134229482882E+02   -0.481515351937698277E+01    1
    0.243493883636472219E+02    0.248804368275661318E+03    0.229277535222920733E+03    0.155328211069107047E+00    0.203026053309440617E-01    0.892906403541564919E+00   -0.395658016204833984E+01   -0.195233754762398348E+01    0.971552419922545596E+00   -0.125576123538507978E+01   -0.129470995059705274E+01    0.295490822420902077E+01   -0.767611818427751214E+01   -0.687817263093242275E+02   -0.611056081250467216E+02   -0.482515351937698345E+01    1
    0.248653286239562021E+02    0.248523776976220915E+03    0.231539514520625517E+03    0.984268662929534965E-01    0.208968758583068827E-01    0.688978052139282204E+00    0.534661173820495605E+01    0.236602838820203942E+01   -0.819089745133396718E+00   -0.217507333610342357E+01   -0.176029425216370328E+01    0.527969869471007991E+00   -0.885486098095912411E+01   -0.679923336044308684E+02   -0.591374726234717443E+02   -0.483515351937698323E+01    1
    0.246964821652488808E+02    0.247897290428133374E+03    0.231610007764266129E+03    0.798529765605926478E-01    0.213389474749565121E-01    0.931954002380371072E+00    0.336127281188964844E+01   -0.153388978925136144E+01   -0.137358808697058521E+01   -0.117422595327866452E+01   -0.122599479257019084E+01    0.154057997074573927E+01   -0.734099086943504009E+01   -0.663215727668473249E+02   -0.589805818974122786E+02   -0.484515351937698480E+01    1
    0.253086420269562495E+02    0.248697560345259944E+03    0.228084031475337042E+03    0.106983934164047251E+00    0.193776450753211961E-01    0.890018486976623446E+00    0.374718618392944336E+01    0.320955555108639601E+00    0.563160009313605769E+00   -0.192285451140492092E+01   -0.126456983046978166E+01    0.108094886243975474E+01   -0.611101087533960818E+01   -0.648646894015837461E+02   -0.587536785262441370E+02   -0.485515351937698814E+01    1
    0.235993932025542108E+02    0.248571642503185785E+03    0.229319426148627144E+03    0.190734759807586668E+00    0.219818493723869315E-01    0.771895003318786577E+00    0.423042225837707520E+01    0.641225523698949473E+00   -0.201345593782093601E+01   -0.139104534591410789E+01   -0.189791917949833078E+00    0.209506341542578411E+01   -0.705472614460392755E+01   -0.651248468095825501E+02   -0.580701206649786172E+02   -0.486515351937698437E+01    1
    0.244957619121953485E+02    0.249690722474273798E+03    0.229601725127827422E+03    0.131604898452758801E+00    0.248423424959182716E-01    0.650671958923339844E+00    0.466941046714782715E+01    0.714489948555865340E+00   -0.103972825542427927E+01   -0.287079392338682515E+00   -0.283047922075979841E+01    0.244645271456761293E+01   -0.657760862377942157E+01   -0.637583771894099129E+02   -0.571807685656304940E+02   -0.487515351937698149E+01    1
    0.257843736383381383E+02    0.250562670216763081E+03    0.231168896889255620E+03    0.853307869434356686E-01    0.227871389985084515E-01    0.508209252357482932E+00    0.574272322654724121E+01   -0.105524181261671401E+00   -0.148317753267974639E+00   -0.109159350649065323E+01   -0.186302449567506301E+01    0.465888159284304715E+00   -0.707495159373512195E+01   -0.640298758728307007E+02   -0.569549242790955859E+02   -0.488515351937698572E+01    1
    0.246100015577678732E+02    0.248615502257197704E+03    0.229904426817661488E+03    0.164541956663131705E+00    0.226136512160301194E-01    0.570976877212524436E+00    0.524413633346557617E+01   -0.161794828555912318E+00    0.113884155094069683E+01   -0.149227135887144846E+01    0.139435498942930280E-01    0.276739772018231633E+01   -0.657264159373499357E+01   -0.634432435091642972E+02   -0.568706019154293045E+02   -0.489515351937698817E+01    1
    0.239334908835792248E+02    0.247636848432568286E+03    0.230351099958284294E+03    0.917147970199584939E-01    0.258901760578155518E-01    0.118989982604980482E+01    0.169940042495727539E+01   -0.531771976932304824E-01    0.350204041536699207E+00   -0.277615967983137812E+00   -0.129009201695566844E+01    0.631334568405464092E+00   -0.512800645308185654E+01   -0.618046970694459645E+02   -0.566766906163641053E+02   -0.490515351937698973E+01    1
    0.251083193443571417E+02    0.249095093063464674E+03    0.229965943579948316E+03    0.106710348844528208E+00    0.203918342590332022E-01    0.102757103443145748E+01    0.257067990303039551E+01    0.384491885860143157E+00   -0.178372962567436788E+00    0.279491599413859371E+00   -0.246819696019088042E+01    0.159624642166136477E+00   -0.592156929854972258E+01   -0.625923318343888226E+02   -0.566707625358391027E+02   -0.491515351937698775E+01    1
    0.246433963476590634E+02    0.247670052344539499E+03    0.229910206702279766E+03    0.113513649702072145E+00    0.238164382576942432E-01    0.133138084411621088E+00    0.206397771835327148E+01   -0.227479768396619875E+01    0.181034972455449861E+01   -0.615292450153219539E+00   -0.327614065973989455E+01    0.120717203554363572E+01   -0.106019184039963985E+02   -0.669795806619052172E+02   -0.563776622579088169E+02   -0.492515351937698220E+01    1
    0.259901475257004222E+02    0.247986954373299568E+03    0.230364501740241622E+03    0.629314084053039513E-01    0.190093017816543586E-01    0.436522102355957009E+00    0.561156606674194336E+01   -0.325449197731586537E+00   -0.154215503031309653E+00   -0.417195684393618427E+00   -0.300032836667128322E+01   -0.150816400301778208E+01   -0.104710140126509188E+02   -0.668156797306954502E+02   -0.563446657180445385E+02   -0.493515351937698199E+01    1
    0.246710190221767789E+02    0.248681834405769450E+03    0.229799783904654987E+03    0.202975647926330577E+00    0.244293753504753117E-01    0.105301904678344729E+00    0.562140941619873047E+00    0.988723337935653035E+00   -0.157059823640679497E+01   -0.133143740145555944E+01   -0.354066655697465649E+01    0.999412416664427150E+00   -0.731131150917033601E+01   -0.636434910323160921E+02   -0.563321795231457543E+02   -0.494515351937698799E+01    1
    0.258292223064393056E+02    0.250538128448146608E+03    0.230030146340989404E+03    0.178347011089324964E+00    0.219066298604011535E-01    0.153518223762512201E+00    0.358722496032714844E+01    0.605758315663251778E+00   -0.498997026448932901E+00   -0.889850515876559944E+00   -0.651015383208459752E+00   -0.140783604364287163E+00   -0.736610509425932936E+01   -0.636299387147547648E+02   -0.562638336204954328E+02   -0.495515351937699045E+01    1
    0.228715056528892546E+02    0.249357166801623180E+03    0.228552044257180796E+03    0.141981247901916519E+00    0.224132594466209395E-01    0.126127433776855480E+00    0.362113237380981445E+00   -0.867266395449632910E+00   -0.301682516362688502E-01   -0.218745798531358560E+01   -0.134807977785499133E+01    0.328813858189619168E+01   -0.883595410729429176E+01   -0.650827756054098927E+02   -0.562468214981156009E+02   -0.496515351937698846E+01    1
    0.231253280759835889E+02    0.247556001619970402E+03    0.229697206547564519E+03    0.208358931541442860E+00    0.196447210311889650E-01    0.110291028022766122E+00   -0.979413986206054688E+00   -0.141228368776182833E+00    0.149950831446517441E+01   -0.723547281880882798E+00   -0.246322345935027442E+01    0.119804668628489730E+01   -0.729180614506097413E+01   -0.635159551855190188E+02   -0.562241490404580446E+02   -0.497515351937698824E+01    1
    0.222518878228481753E+02    0.249854309172991861E+03    0.229811341881814087E+03    0.202373577833175666E+00    0.243614624142646785E-01    0.196731543540954595E+00    0.497634458541870117E+01    0.739188461953972364E+00   -0.629632423643897710E+00   -0.397259211017285452E+01   -0.854214233089578556E+00    0.540717099746643948E+00   -0.114034273150422010E+02   -0.675461016022866829E+02   -0.561426742872444891E+02   -0.498515351937698359E+01    1
    0.247637447184877146E+02    0.248509536083540070E+03    0.231048115000912958E+03    0.254882273197174103E+00    0.247385972142219537E-01    0.251811742782592773E+00    0.543090820312500000E+01    0.329388462313318087E+00   -0.194969934856430882E+01   -0.650175088105695576E-01   -0.950134815794854148E+00    0.190594095977189704E+01   -0.669535576037979663E+01   -0.627349933674259148E+02   -0.560396376070461173E+02   -0.499515351937698426E+01    1
    0.246078509927099276E+02    0.247856428790454856E+03    0.228692904581487483E+03    0.623357341289520264E-01    0.195270648002624503E-01    0.327418494224548329E+00    0.486190795898437500E+01    0.189645326381310042E+01   -0.117754566724784127E+01   -0.185392607581320568E+01   -0.118424248318774517E+01    0.167864626705409159E+01   -0.732704521676619436E+01   -0.633523586102048455E+02   -0.560253133934386511E+02   -0.500515351937698583E+01    1
    0.246500778806523613E+02    0.250412819713325689E+03    0.230833979922636217E+03    0.709027361869812023E-01    0.221772063970565800E-01    0.124892537593841557E+01    0.120095157623291016E+01    0.598272921760099052E+00   -0.106478744547644055E+01   -0.264328345227909267E+01   -0.198561342674224761E+01    0.185723102450879218E+01   -0.729304239218765193E+01   -0.632816760617127869E+02   -0.559886336695251359E+02   -0.501515351937698384E+01    1
    0.262809284958950684E+02    0.250792766656776848E+03    0.229071072949421023E+03    0.251467758178710976E+00    0.240772069096565240E-01    0.156471586227416998E+00    0.136586236953735352E+01   -0.194356624555553026E+01    0.166028897238788886E+01   -0.328828369257166742E+01   -0.183534725042932223E+01    0.216377246289880532E+01   -0.137955059489420790E+02   -0.696823496143255454E+02   -0.558868436653834735E+02   -0.502515351937698451E+01    1
