    0.135099309682846069E+01    0.369181215763092041E+00   -0.179052948951721191E+00   -0.289037175789616496E+01   -0.530184887186439013E+02   -0.501281169607477395E+02
   -0.132097560167312622E+01    0.630366861820220947E+00   -0.226723313331604004E+00   -0.289037175789616496E+01   -0.529371156877543783E+02   -0.500467439298582164E+02
   -0.130221144398933686E+01   -0.105977715961034225E+00    0.262262444440509057E+00   -0.289037175789616496E+01   -0.529232939092420409E+02   -0.500329221513458791E+02
   -0.796751081943511963E+00   -0.236180126667022705E+00    0.107200741767883301E+00   -0.289037175789616496E+01   -0.529230538555834187E+02   -0.500326820976872568E+02
    0.138881637003774117E+01   -0.138883107933058803E-01   -0.223155834578494972E+00   -0.289037175789616496E+01   -0.528695179048071680E+02   -0.499791461469110061E+02
   -0.110737171820056557E+01    0.456484313560878263E+00   -0.148578135425988966E+00   -0.289037175789616496E+01   -0.527875597946551380E+02   -0.498971880367589762E+02
   -0.110737171820056557E+01    0.456484313560878263E+00   -0.148578135425988966E+00   -0.289037175789616496E+01   -0.527875597946551380E+02   -0.498971880367589762E+02
   -0.101882600784301758E+01    0.312748074531555176E+00   -0.738574266433715820E-01   -0.289037175789616496E+01   -0.527186256108046649E+02   -0.498282538529085031E+02
   -0.101882600784301758E+01    0.312748074531555176E+00   -0.738574266433715820E-01   -0.289037175789616496E+01   -0.527186256108046649E+02   -0.498282538529085031E+02
   -0.133284482756048717E+01    0.510870955227032297E+00   -0.154218371552439892E+00   -0.289037175789616496E+01   -0.527083234008008006E+02   -0.498179516429046387E+02
   -0.133284482756048717E+01    0.510870955227032297E+00   -0.154218371552439892E+00   -0.289037175789616496E+01   -0.527083234008008006E+02   -0.498179516429046387E+02
   -0.138895321804776128E+01   -0.261074306288884284E+00    0.531190478521373688E+00   -0.289037175789616496E+01   -0.526885904139749144E+02   -0.497982186560787525E+02
   -0.138895321804776128E+01   -0.261074306288884284E+00    0.531190478521373688E+00   -0.289037175789616496E+01   -0.526885904139749144E+02   -0.497982186560787525E+02
    0.858454583318287501E+00    0.245044262390776701E+00   -0.123354958768082001E+00   -0.289037175789616496E+01   -0.526366176917671211E+02   -0.497462459338709593E+02
   -0.113428741693496704E+01   -0.342558503150939941E+00    0.167953968048095703E+00   -0.289037175789616496E+01   -0.526315803930803696E+02   -0.497412086351842078E+02
   -0.113428741693496704E+01   -0.342558503150939941E+00    0.167953968048095703E+00   -0.289037175789616496E+01   -0.526315803930803696E+02   -0.497412086351842078E+02
   -0.103203205469809234E+01    0.372967785500775362E+00   -0.104428688134409864E+00   -0.289037175789616496E+01   -0.526212582021059774E+02   -0.497308864442098155E+02
   -0.103203205469809234E+01    0.372967785500775362E+00   -0.104428688134409864E+00   -0.289037175789616496E+01   -0.526212582021059774E+02   -0.497308864442098155E+02
    0.933052897453308105E+00   -0.797311663627624512E-01   -0.109992623329162598E+00   -0.289037175789616496E+01   -0.525853873637904456E+02   -0.496950156058942838E+02
    0.933052897453308105E+00   -0.797311663627624512E-01   -0.109992623329162598E+00   -0.289037175789616496E+01   -0.525853873637904456E+02   -0.496950156058942838E+02
   -0.140356528759002686E+01   -0.335555076599121094E-01    0.129430174827575684E+00   -0.289037175789616496E+01   -0.525839551414816100E+02   -0.496935833835854481E+02
