    0.107430911064147949E+01   -0.529685318470001221E+00    0.696439743041992188E+00   -0.289037175789616496E+01   -0.606206922771561025E+02   -0.577303205192599407E+02   -0.475515351937698494E+01    1
   -0.100690931081771851E+01   -0.753629207611083984E+00   -0.262028813362121582E+00   -0.289037175789616496E+01   -0.593819005212635318E+02   -0.564915287633673699E+02   -0.476515351937698117E+01    1
    0.932481408119201660E+00    0.711446285247802734E+00    0.204136729240417480E+00   -0.289037175789616496E+01   -0.593815052103757921E+02   -0.564911334524796303E+02   -0.477515351937698451E+01    1
    0.142241871356964111E+01    0.990950524806976318E+00    0.575709104537963867E+00   -0.289037175789616496E+01   -0.593420847729836467E+02   -0.564517130150874848E+02   -0.478515351937698341E+01    1
   -0.146419304609298706E+01   -0.850684046745300293E+00   -0.344816088676452637E+00   -0.289037175789616496E+01   -0.593328754801504985E+02   -0.564425037222543367E+02   -0.479515351937697876E+01    1
    0.102002191543579102E+01    0.570329189300537109E+00    0.248208403587341309E+00   -0.289037175789616496E+01   -0.593263447217366817E+02   -0.564359729638405199E+02   -0.480515351937698032E+01    1
   -0.132136166095733643E+01   -0.670526146888732910E+00   -0.383167386054992676E+00   -0.289037175789616496E+01   -0.593149910672009710E+02   -0.564246193093048092E+02   -0.481515351937698277E+01    1
    0.148646861314773560E+01    0.728867411613464355E+00    0.474354982376098633E+00   -0.289037175789616496E+01   -0.593104194738251778E+02   -0.564200477159290159E+02   -0.482515351937698345E+01    1
   -0.978817462921142578E+00   -0.560971856117248535E+00   -0.416430473327636719E+00   -0.289037175789616496E+01   -0.593060186562180363E+02   -0.564156468983218744E+02   -0.483515351937698323E+01    1
   -0.272107422351837158E+00   -0.178067028522491455E+00    0.119378566741943359E-01   -0.289037175789616496E+01   -0.592965113125511323E+02   -0.564061395546549704E+02   -0.484515351937698480E+01    1
   -0.134970009326934814E+01   -0.595807313919067383E+00   -0.399938464164733887E+00   -0.289037175789616496E+01   -0.592868211309870148E+02   -0.563964493730908529E+02   -0.485515351937698814E+01    1
   -0.362181186676025391E+00   -0.155843317508697510E+00   -0.115749120712280273E+00   -0.289037175789616496E+01   -0.592851548088562126E+02   -0.563947830509600507E+02   -0.486515351937698437E+01    1
    0.101374125480651855E+01    0.462570548057556152E+00    0.405526995658874512E+00   -0.289037175789616496E+01   -0.592836032904533354E+02   -0.563932315325571736E+02   -0.487515351937698149E+01    1
    0.128191637992858887E+01    0.721011221408843994E+00    0.634807825088500977E+00   -0.289037175789616496E+01   -0.592421350398097886E+02   -0.563517632819136267E+02   -0.488515351937698572E+01    1
    0.147086870670318604E+01    0.746263325214385986E+00    0.216410279273986816E+00   -0.289037175789616496E+01   -0.592245042865048035E+02   -0.563341325286086416E+02   -0.489515351937698817E+01    1
    0.399585843086242676E+00    0.137888073921203613E+00    0.108590483665466309E+00   -0.289037175789616496E+01   -0.592217388406919980E+02   -0.563313670827958362E+02   -0.490515351937698973E+01    1
   -0.139167040586471558E+01   -0.341675877571105957E+00   -0.526919960975646973E+00   -0.289037175789616496E+01   -0.591956991695276074E+02   -0.563053274116314455E+02   -0.491515351937698775E+01    1
   -0.149836671352386475E+01   -0.528243005275726318E+00   -0.343511462211608887E+00   -0.289037175789616496E+01   -0.591924171195637712E+02   -0.563020453616676093E+02   -0.492515351937698220E+01    1
   -0.109115731716156006E+01   -0.700859606266021729E+00   -0.586699247360229492E+00   -0.289037175789616496E+01   -0.591891681040898661E+02   -0.562987963461937042E+02   -0.493515351937698199E+01    1
   -0.144667696952819824E+01   -0.553439140319824219E+00   -0.722582459449768066E+00   -0.289037175789616496E+01   -0.591767783808916263E+02   -0.562864066229954645E+02   -0.494515351937698799E+01    1
   -0.812878847122192383E+00   -0.263350903987884521E+00   -0.397940397262573242E+00   -0.289037175789616496E+01   -0.591633364894050118E+02   -0.562729647315088499E+02   -0.495515351937699045E+01    1
    0.981057465076446533E+00    0.228692471981048584E+00    0.289678812026977539E+00   -0.289037175789616496E+01   -0.591588719265187706E+02   -0.562685001686226087E+02   -0.496515351937698846E+01    1
    0.930559873580932617E+00    0.154846251010894775E+00    0.339915275573730469E+00   -0.289037175789616496E+01   -0.591524250363577906E+02   -0.562620532784616287E+02   -0.497515351937698824E+01    1
   -0.104085069894790649E+01    0.826890528202056885E+00   -0.528244495391845703E+00   -0.289037175789616496E+01   -0.591498905468117968E+02   -0.562595187889156350E+02   -0.498515351937698359E+01    1
    0.134956419467926025E+01    0.160192608833312988E+00    0.614275217056274414E+00   -0.289037175789616496E+01   -0.591004697429929351E+02   -0.562100979850967732E+02   -0.499515351937698426E+01    1
    0.136657315492630005E+01   -0.830435156822204590E-01    0.593013405799865723E+00   -0.289037175789616496E+01   -0.590459768338282132E+02   -0.561556050759320513E+02   -0.500515351937698583E+01    1
    0.990293562412261963E+00   -0.162394523620605469E+00    0.393280506134033203E+00   -0.289037175789616496E+01   -0.590283355033652910E+02   -0.561379637454691292E+02   -0.501515351937698384E+01    1
   -0.115066266059875488E+01   -0.604394674301147461E-01   -0.570543527603149414E+00   -0.289037175789616496E+01   -0.590235008377901451E+02   -0.561331290798939833E+02   -0.502515351937698451E+01    1
   -0.140788704156875610E+01   -0.877085924148559570E-01   -0.703463912010192871E+00   -0.289037175789616496E+01   -0.590224623340441568E+02   -0.561320905761479949E+02   -0.503515351937698608E+01    1
    0.111103838682174683E+01   -0.160144507884979248E+00    0.491866827011108398E+00   -0.289037175789616496E+01   -0.590215808691136701E+02   -0.561312091112175082E+02   -0.504515351937698409E+01    1
    0.504913687705993652E+00   -0.109670162200927734E+00    0.187348961830139160E+00   -0.289037175789616496E+01   -0.589961574881135249E+02   -0.561057857302173630E+02   -0.505515351937698298E+01    1
   -0.127297335863113403E+01   -0.328841149806976318E+00   -0.718731284141540527E+00   -0.289037175789616496E+01   -0.589956824878292139E+02   -0.561053107299330520E+02   -0.506515351937698455E+01    1
   -0.125268799066543579E+01   -0.583933174610137939E+00   -0.741859674453735352E+00   -0.289037175789616496E+01   -0.589950812282656116E+02   -0.561047094703694498E+02   -0.507515351937697989E+01    1
   -0.118914824724197388E+01    0.582495152950286865E+00   -0.533278703689575195E+00   -0.289037175789616496E+01   -0.589943396074655695E+02   -0.561039678495694076E+02   -0.508515351937698501E+01    1
