    0.335015535354614258E+01   -0.981450080871582031E+00    0.162863552570343018E+01   -0.607710480690002441E+00    0.789183967113494855E+01   -0.829404964010202939E+01   -0.642822941967052657E+02   -0.559882445566032345E+02   -0.561515351937697904E+01    1
   -0.459971904754638672E+01   -0.996394157409667969E+00   -0.228689551353454590E+01   -0.155134677886962891E+01    0.796597623825073242E+01   -0.829404964010202939E+01   -0.642558073442611857E+02   -0.559617577041591545E+02   -0.562515351937698060E+01    1
    0.478859722614288330E+01   -0.638955235481262207E+00    0.274339616298675537E+01   -0.117383301258087158E+01    0.771570508480072004E+01   -0.829404964010202939E+01   -0.642383503088229730E+02   -0.559443006687209419E+02   -0.563515351937698039E+01    1
   -0.435514330863952637E+01   -0.515668988227844238E+00   -0.210516929626464844E+01   -0.143166661262512207E+01    0.776838893890380877E+01   -0.829404964010202939E+01   -0.642221342783548863E+02   -0.559280846382528551E+02   -0.564515351937698284E+01    1
    0.400537490844726562E+01   -0.323378443717956543E+00    0.184576928615570068E+01    0.112367808818817139E+01    0.765962085723876918E+01   -0.829404964010202939E+01   -0.642215802168661298E+02   -0.559275305767640987E+02   -0.565515351937698085E+01    1
   -0.462107241153717041E+01   -0.108180463314056396E+01   -0.386252999305725098E+00    0.644400119781494141E+00    0.789200263023376447E+01   -0.829404964010202939E+01   -0.642210648399943125E+02   -0.559270151998922813E+02   -0.566515351937697975E+01    1
    0.372834980487823486E+01    0.404352545738220215E+00   -0.656235218048095703E-01    0.516498088836669922E-01    0.783727672100067085E+01   -0.829404964010202939E+01   -0.642161498428793038E+02   -0.559221002027772727E+02   -0.567515351937697954E+01    1
    0.445921301841735840E+01    0.247992455959320068E+01    0.282916665077209473E+01    0.356604456901550293E+00    0.772414464950561541E+01   -0.829404964010202939E+01   -0.642138765959295910E+02   -0.559198269558275669E+02   -0.568515351937697666E+01    1
   -0.439258992671966553E+01   -0.331393003463745117E+01   -0.285509109497070312E+01   -0.788645744323730469E+00    0.778786573410034144E+01   -0.829404964010202939E+01   -0.642097042982982202E+02   -0.559156546581961962E+02   -0.569515351937697734E+01    1
    0.486729860305786133E+01    0.364731252193450928E+01    0.234139442443847656E+01    0.156945824623107910E+01    0.763678257465362531E+01   -0.829404964010202939E+01   -0.641985748379484420E+02   -0.559045251978464108E+02   -0.570515351937697890E+01    1
    0.481971621513366699E+01   -0.375946342945098877E+01    0.257275879383087158E+01   -0.239309072494506836E+00    0.783766553401946986E+01   -0.829404964010202939E+01   -0.641871265859120115E+02   -0.558930769458099874E+02   -0.571515351937697780E+01    1
   -0.320170462131500244E+01    0.274595677852630615E+01   -0.164486467838287354E+01    0.290588140487670898E+00    0.769666917324066091E+01   -0.829404964010202939E+01   -0.641812359304907147E+02   -0.558871862903886836E+02   -0.572515351937697403E+01    1
   -0.337961316108703613E+01   -0.117828547954559326E+01    0.278753638267517090E+00    0.151401162147521973E+00    0.771447730064392090E+01   -0.829404964010202939E+01   -0.641620734155105623E+02   -0.558680237754085312E+02   -0.573515351937697382E+01    1
    0.478034496307373047E+01   -0.276083230972290039E+01    0.169385075569152832E+00    0.104578435420989990E+01    0.795263347625732386E+01   -0.829404964010202939E+01   -0.641619818379159597E+02   -0.558679321978139285E+02   -0.574515351937697805E+01    1
   -0.182537436485290527E+01    0.511820912361145020E+00   -0.620604157447814941E+00   -0.586018562316894531E+00    0.795416076183319110E+01   -0.829404964010202939E+01   -0.641619378586668319E+02   -0.558678882185648078E+02   -0.575515351937698227E+01    1
   -0.453923404216766357E+01   -0.371279001235961914E+01   -0.265315949916839600E+01   -0.229232907295227051E+00    0.771967644691467303E+01   -0.829404964010202939E+01   -0.641546517064973614E+02   -0.558606020663953373E+02   -0.576515351937698384E+01    1
    0.497974991798400879E+01    0.770092010498046875E-03    0.180276870727539062E+01    0.203949868679046631E+01    0.766816308498382515E+01   -0.829404964010202939E+01   -0.641354422722265269E+02   -0.558413926321244958E+02   -0.577515351937697918E+01    1
   -0.455279469490051270E+01   -0.241566002368927002E+01   -0.206179976463317871E+01   -0.143999576568603516E+01    0.760350534915924037E+01   -0.829404964010202939E+01   -0.641245174350063536E+02   -0.558304677949043295E+02   -0.578515351937698075E+01    1
