   -0.110688793659210205E+01   -0.636589944362640381E+00   -0.337525844573974609E+00    0.145159435272216752E+00   -0.336037538714190065E+01   -0.597581156026851090E+02   -0.563977402155432088E+02
    0.712523818016052246E+00   -0.359725713729858398E+00    0.404118657112121582E+00   -0.585738182067870872E-01   -0.336037538714190065E+01   -0.593082135026939881E+02   -0.559478381155520879E+02
    0.136359876394271851E+01    0.551846802234649658E+00    0.600356698036193848E+00    0.649937343597412065E+00   -0.336037538714190065E+01   -0.592734096846006580E+02   -0.559130342974587577E+02
   -0.121502387523651123E+01   -0.449156463146209717E+00    0.319839954376220703E+00   -0.636606216430668503E-02   -0.336037538714190065E+01   -0.589388309654668632E+02   -0.555784555783249630E+02
   -0.141951924562454224E+01   -0.940433442592620850E+00   -0.347483992576599121E+00   -0.177038478851318404E+00   -0.336037538714190065E+01   -0.587847426138360802E+02   -0.554243672266941800E+02
   -0.960140883922576904E+00   -0.172625541687011719E+00   -0.107408285140991211E+00    0.809440612792968750E-01   -0.336037538714190065E+01   -0.586024406579754853E+02   -0.552420652708335851E+02
    0.138619869947433472E+01    0.195600271224975586E+00    0.451874613761901855E+00   -0.515487384796142534E+00   -0.336037538714190065E+01   -0.581647289226464324E+02   -0.548043535355045321E+02
   -0.135188162326812744E+01    0.946211993694305420E+00   -0.765231370925903320E+00    0.224843311309814498E+00   -0.336037538714190065E+01   -0.574709871449181833E+02   -0.541106117577762831E+02
   -0.657836794853210449E+00    0.433979094028472900E+00   -0.274860024452209473E+00    0.468193054199218528E-01   -0.336037538714190065E+01   -0.568640664376369642E+02   -0.535036910504950640E+02
   -0.621051728725433350E+00    0.122895777225494385E+00   -0.133043646812438965E+00    0.228381919860839888E+00   -0.336037538714190065E+01   -0.567610639877420340E+02   -0.534006886006001338E+02
    0.145148402452468872E+01    0.702037811279296875E+00   -0.205592513084411621E+00   -0.493967533111572266E+00   -0.336037538714190065E+01   -0.561204647553429865E+02   -0.527600893682010863E+02
   -0.141084813351666671E+01    0.112638723313900346E+00    0.559958946115918454E+00   -0.259055666902936466E+00   -0.336037538714190065E+01   -0.560860903603189129E+02   -0.527257149731770127E+02
    0.143656013952445161E+01    0.615107140529886909E-01   -0.380635571182128984E+00    0.178797961503139979E+00   -0.336037538714190065E+01   -0.555206540399617055E+02   -0.521602786528198052E+02
