    0.970734243392944340E+00   -0.546518331170082083E+00    0.150603619217872631E+00   -0.479043639302253743E-01    0.873032762647646265E+01   -0.436501928981012668E+02   -0.523805205245777330E+02
    0.124721582651138307E+01   -0.470433476865291578E+00    0.174512680172920237E+00   -0.633739000558853210E-01    0.873032762647646265E+01   -0.431428700069428714E+02   -0.518731976334193305E+02
    0.120430238485336316E+01   -0.468053517937660257E+00    0.162212004065513615E+00   -0.476101399064064040E-01    0.873032762647646265E+01   -0.431037989705140347E+02   -0.518341265969904939E+02
    0.133276984453201308E+01   -0.541239912807941481E+00    0.180426143407821649E+00   -0.502673590183258107E-01    0.873032762647646265E+01   -0.427774429838805474E+02   -0.515077706103570065E+02
    0.110347013115882886E+01   -0.476892244815826427E+00    0.176228403151035329E+00   -0.551815047860145583E-01    0.873032762647646265E+01   -0.427653341561173619E+02   -0.514956617825938210E+02
    0.101317710757255552E+01   -0.598218253850936854E+00    0.181083825528621678E+00   -0.505895824432373020E-01    0.873032762647646265E+01   -0.426156172626403986E+02   -0.513459448891168577E+02
    0.128594698786735551E+01   -0.492142423689365394E+00    0.170022898912429832E+00   -0.677986841797828671E-01    0.873032762647646265E+01   -0.425266415506532809E+02   -0.512569691771297400E+02
    0.123864329934120176E+01   -0.521761679351329777E+00    0.181992566287517560E+00   -0.603343501091003487E-01    0.873032762647646265E+01   -0.424391095862034575E+02   -0.511694372126799237E+02
    0.102933949589729323E+01   -0.470620163381099688E+00    0.182406667172908793E+00   -0.636349083781242442E-01    0.873032762647646265E+01   -0.424072073317526730E+02   -0.511375349582291321E+02
    0.110557680368423461E+01   -0.660241991281509399E+00    0.199556981325149541E+00   -0.498434170484542832E-01    0.873032762647646265E+01   -0.423912440355815505E+02   -0.511215716620580096E+02
    0.134641788005828866E+01   -0.547527682185173004E+00    0.172904593050479893E+00   -0.535294085144996656E-01    0.873032762647646265E+01   -0.422866245918978194E+02   -0.510169522183742785E+02
    0.113090222358703629E+01   -0.531578647494316048E+00    0.188824033737182623E+00   -0.527180153727531409E-01    0.873032762647646265E+01   -0.422365773476537640E+02   -0.509669049741302302E+02
    0.132694598555564891E+01   -0.535487928688526127E+00    0.161749536395072946E+00   -0.473493043184280427E-01    0.873032762647646265E+01   -0.422211480611529311E+02   -0.509514756876293902E+02
    0.105273788690567027E+01   -0.534090203046798662E+00    0.198037681579589842E+00   -0.511334897279739353E-01    0.873032762647646265E+01   -0.422086017399912237E+02   -0.509389293664676899E+02
    0.122804476380348215E+01   -0.482049291729927054E+00    0.158970732092857364E+00   -0.626413779258728071E-01    0.873032762647646265E+01   -0.421845711738435369E+02   -0.509148988003199960E+02
    0.113043732166290289E+01   -0.515554548799991630E+00    0.178850007653236387E+00   -0.531714880466461204E-01    0.873032762647646265E+01   -0.421290268635124079E+02   -0.508593544899888670E+02
    0.132486127495765693E+01   -0.492030282914638573E+00    0.137535606622695927E+00   -0.480932680368423432E-01    0.873032762647646265E+01   -0.421149225420703885E+02   -0.508452501685468548E+02
    0.100908149600029007E+01   -0.493744484782218940E+00    0.191590606868267066E+00   -0.632697262167930680E-01    0.873032762647646265E+01   -0.420883378082819917E+02   -0.508186654347584508E+02
    0.118758338093757643E+01   -0.550259611308574703E+00    0.184437432885170005E+00   -0.482746184468269349E-01    0.873032762647646265E+01   -0.420821163482803087E+02   -0.508124439747567749E+02
    0.109915048599243170E+01   -0.521587038934230751E+00    0.191820360720157623E+00   -0.608048672676086491E-01    0.873032762647646265E+01   -0.420545729491091578E+02   -0.507849005755856240E+02
    0.134563440680503854E+01   -0.517628746926784511E+00    0.159719111621379861E+00   -0.623859875798225411E-01    0.873032762647646265E+01   -0.420511027360218037E+02   -0.507814303624982628E+02
    0.132237003564834610E+01   -0.522419144213199571E+00    0.168180850446224217E+00   -0.659920510649681102E-01    0.873032762647646265E+01   -0.420401576254120926E+02   -0.507704852518885517E+02
    0.108849352240562447E+01   -0.570444082319736534E+00    0.144002715349197397E+00   -0.547265213727951075E-01    0.873032762647646265E+01   -0.419183939995073445E+02   -0.506487216259838036E+02
    0.130178323745727553E+01   -0.505658510625362378E+00    0.154970705211162574E+00   -0.650535323619842593E-01    0.873032762647646265E+01   -0.417761408132020335E+02   -0.505064684396784997E+02
    0.105400449514389050E+01   -0.613630718886852278E+00    0.196455943584442155E+00   -0.670740639567375257E-01    0.873032762647646265E+01   -0.417582900104601862E+02   -0.504886176369366524E+02
    0.129582094430923478E+01   -0.601296662390232051E+00    0.196272607743740085E+00   -0.545696265697479255E-01    0.873032762647646265E+01   -0.417394485565043283E+02   -0.504697761829807945E+02
    0.127974261999130245E+01   -0.488971750438213393E+00    0.145225836336612707E+00   -0.638978579044342104E-01    0.873032762647646265E+01   -0.416551544195612280E+02   -0.503854820460376871E+02
    0.133395011305809019E+01   -0.537564830183982822E+00    0.156112616956233990E+00   -0.562219600081443824E-01    0.873032762647646265E+01   -0.416255003852156591E+02   -0.503558280116921253E+02
    0.113885340094566345E+01   -0.466223183274269148E+00    0.138025027811527257E+00   -0.493519359827041676E-01    0.873032762647646265E+01   -0.416061336224875475E+02   -0.503364612489640137E+02
    0.114088110923767094E+01   -0.543891917467117292E+00    0.180408038794994369E+00   -0.505957405567169227E-01    0.873032762647646265E+01   -0.415959671275051193E+02   -0.503262947539815784E+02
    0.129496396303176886E+01   -0.588046430051326730E+00    0.195782473683357244E+00   -0.653716430664062487E-01    0.873032762647646265E+01   -0.415672357461539548E+02   -0.502975633726304210E+02
    0.131676760554313677E+01   -0.656904647648334450E+00    0.146130877137184145E+00   -0.582024583816528329E-01    0.873032762647646265E+01   -0.415583193394518986E+02   -0.502886469659283648E+02
    0.124751059889793403E+01   -0.561715605258941597E+00    0.186525484025478361E+00   -0.641718048453331080E-01    0.873032762647646265E+01   -0.415370346521119274E+02   -0.502673622785883936E+02
    0.130180643320083633E+01   -0.568345287740230520E+00    0.182552275061607372E+00   -0.644005310535430975E-01    0.873032762647646265E+01   -0.415332747482404017E+02   -0.502636023747168608E+02
    0.112778113484382647E+01   -0.495239797830581696E+00    0.152086748480796813E+00   -0.489390010237693782E-01    0.873032762647646265E+01   -0.414666078725295080E+02   -0.501969354990059671E+02
    0.129054287075996399E+01   -0.684611417055129956E+00    0.179810082912445074E+00   -0.659613660573959426E-01    0.873032762647646265E+01   -0.414608974555228400E+02   -0.501912250819992991E+02
    0.997673659324646023E+00   -0.478993924856185971E+00    0.177531555593013757E+00   -0.655565564632415859E-01    0.873032762647646265E+01   -0.414605081244361742E+02   -0.501908357509126333E+02
    0.998616952896118182E+00   -0.495729359686374660E+00    0.177947570383548748E+00   -0.569217051267623952E-01    0.873032762647646265E+01   -0.414211406600495167E+02   -0.501514682865259758E+02
    0.126036523580551152E+01   -0.489535787999629990E+00    0.139150268435478230E+00   -0.601460300087928793E-01    0.873032762647646265E+01   -0.414002568772062034E+02   -0.501305845036826625E+02
    0.129297307729721078E+01   -0.671114561855792990E+00    0.157949512600898762E+00   -0.505028150081634486E-01    0.873032762647646265E+01   -0.413420866923484169E+02   -0.500724143188248760E+02
    0.129297307729721078E+01   -0.671114561855792990E+00    0.157949512600898762E+00   -0.505028150081634486E-01    0.873032762647646265E+01   -0.413420866923484169E+02   -0.500724143188248760E+02
    0.112174102902412409E+01   -0.496614131629466993E+00    0.156795892715454105E+00   -0.553895673155784668E-01    0.873032762647646265E+01   -0.413078635537849834E+02   -0.500381911802614425E+02
    0.126658567070961015E+01   -0.518364959657192204E+00    0.148417381644248975E+00   -0.573794180154800423E-01    0.873032762647646265E+01   -0.412682770444078670E+02   -0.499986046708843261E+02
    0.126658567070961015E+01   -0.518364959657192204E+00    0.148417381644248975E+00   -0.573794180154800423E-01    0.873032762647646265E+01   -0.412682770444078670E+02   -0.499986046708843261E+02
    0.119253416419029246E+01   -0.615911283493042028E+00    0.146706888973712923E+00   -0.500437970161437956E-01    0.873032762647646265E+01   -0.412534339393233722E+02   -0.499837615657998384E+02
    0.119476070880889895E+01   -0.654093830585479763E+00    0.172333303987979913E+00   -0.483944631218910237E-01    0.873032762647646265E+01   -0.412377061162545431E+02   -0.499680337427310022E+02
    0.122279254555702210E+01   -0.555344129502773232E+00    0.175204890072345743E+00   -0.588992519378662149E-01    0.873032762647646265E+01   -0.412080014659300673E+02   -0.499383290924065264E+02
