    0.103206773757934567E+01   -0.695048395097255689E+00    0.157547290325164790E+00   -0.551606505513191209E-01    0.873032762647646265E+01   -0.182916146351661679E+06   -0.182924876679288165E+06   -0.460515351937698814E+01    1
    0.101277192234992985E+01   -0.694526000618934547E+00    0.171819652915000926E+00   -0.596932606101036115E-01    0.873032762647646265E+01   -0.176819872859400901E+06   -0.176828603187027387E+06   -0.461515351937698259E+01    1
    0.928326172828674356E+00   -0.642611727416515288E+00    0.160505862236022950E+00   -0.470920111536979671E-01    0.873032762647646265E+01   -0.785389037625472702E+05   -0.785476340901737422E+05   -0.462515351937698149E+01    1
    0.923063782453537041E+00   -0.663655491471290548E+00    0.196361457109451298E+00   -0.596399583816528342E-01    0.873032762647646265E+01   -0.599891364898367028E+05   -0.599978668174631821E+05   -0.463515351937698661E+01    1
    0.914255294799804719E+00   -0.619476592540740945E+00    0.162026366889476775E+00   -0.565825359225273147E-01    0.873032762647646265E+01   -0.263688215017622242E+05   -0.263775518293886998E+05   -0.464515351937698728E+01    1
    0.968555324077606250E+00   -0.666223285496234885E+00    0.189717711210250856E+00   -0.692486032247543459E-01    0.873032762647646265E+01   -0.262287660234913892E+05   -0.262374963511178648E+05   -0.465515351937698174E+01    1
    0.100586477279663100E+01   -0.647996081411838509E+00    0.149786408841609958E+00   -0.643041234016418495E-01    0.873032762647646265E+01   -0.242519701964273881E+05   -0.242607005240538638E+05   -0.466515351937698153E+01    1
    0.972328224182128942E+00   -0.668427875638008095E+00    0.177001624703407301E+00   -0.530220358967781052E-01    0.873032762647646265E+01   -0.181708243293622727E+05   -0.181795546569887483E+05   -0.467515351937698398E+01    1
    0.931475392580032424E+00   -0.641882756352424644E+00    0.185413144826889031E+00   -0.520737988352775599E-01    0.873032762647646265E+01   -0.296067018767030140E+04   -0.296940051529677794E+04   -0.468515351937698377E+01    1
    0.986028299331665137E+00   -0.641612279415130549E+00    0.165643802583217620E+00   -0.587869376540184063E-01    0.873032762647646265E+01   -0.295617500408795968E+04   -0.296490533171443622E+04   -0.469515351937698444E+01    1
    0.980176775455474880E+00   -0.631420313417911494E+00    0.167091946899890903E+00   -0.647952919006347661E-01    0.873032762647646265E+01   -0.230448100852622383E+04   -0.231321133615270037E+04   -0.470515351937698423E+01    1
    0.103965008616447463E+01   -0.644380697011947556E+00    0.147549479901790626E+00   -0.582652513980865538E-01    0.873032762647646265E+01   -0.175975610087598625E+04   -0.176848642850246279E+04   -0.471515351937698135E+01    1
    0.102613590598106397E+01   -0.682512594461440969E+00    0.177892082631587983E+00   -0.471226564049720756E-01    0.873032762647646265E+01   -0.166162743617405999E+04   -0.167035776380053653E+04   -0.472515351937698025E+01    1
    0.946156022548675590E+00   -0.627960169613361319E+00    0.180315706431865702E+00   -0.621676980853080804E-01    0.873032762647646265E+01   -0.165932822814961582E+04   -0.166805855577609236E+04   -0.473515351937698448E+01    1
    0.103735299468040476E+01   -0.619740598201751647E+00    0.136535575687885297E+00   -0.650721657276153581E-01    0.873032762647646265E+01   -0.127507188060941917E+04   -0.128380220823589571E+04   -0.474515351937698782E+01    1
    0.104511827707290661E+01   -0.672857856452464986E+00    0.183958507180213948E+00   -0.685698809623718347E-01    0.873032762647646265E+01   -0.118504018093638319E+04   -0.119377050856285973E+04   -0.475515351937698494E+01    1
    0.916282536983490048E+00   -0.603044243156909965E+00    0.174911690652370472E+00   -0.593330726623535198E-01    0.873032762647646265E+01   -0.874866839184285482E+03   -0.883597166810761905E+03   -0.476515351937698117E+01    1
    0.105046522498130801E+01   -0.650182686448097180E+00    0.155746770501136778E+00   -0.521129642724990905E-01    0.873032762647646265E+01   -0.518237773478590839E+03   -0.526968101105067262E+03   -0.477515351937698451E+01    1
    0.957752139568328942E+00   -0.612081534564495100E+00    0.176631516516208675E+00   -0.625775457620620784E-01    0.873032762647646265E+01   -0.356335664716264034E+03   -0.365065992342740515E+03   -0.478515351937698341E+01    1
    0.969923516511917105E+00   -0.636750936210155438E+00    0.198760548830032358E+00   -0.643167453408241274E-01    0.873032762647646265E+01   -0.240565850288505771E+03   -0.249296177914982223E+03   -0.479515351937697876E+01    1
    0.116326571464538575E+01   -0.677119009792804705E+00    0.151997546553611751E+00   -0.605538939833641099E-01    0.873032762647646265E+01   -0.212401794239535974E+03   -0.221132121866012426E+03   -0.480515351937698032E+01    1
    0.946331800222396935E+00   -0.587866158783435844E+00    0.170805984437465669E+00   -0.653039874434471201E-01    0.873032762647646265E+01   -0.188995877081819572E+03   -0.197726204708296024E+03   -0.481515351937698277E+01    1
    0.108937855243682868E+01   -0.689205701053142494E+00    0.192870947420597072E+00   -0.561322917342186034E-01    0.873032762647646265E+01   -0.154469982154276892E+03   -0.163200309780753344E+03   -0.482515351937698345E+01    1
    0.102689497709274291E+01   -0.640482971668243417E+00    0.186217686235904706E+00   -0.629179885387420729E-01    0.873032762647646265E+01   -0.127274339886693568E+03   -0.136004667513170034E+03   -0.483515351937698323E+01    1
    0.106762346744537351E+01   -0.676550559997558532E+00    0.197236658036708840E+00   -0.593355265855789182E-01    0.873032762647646265E+01   -0.125214391936146100E+03   -0.133944719562622566E+03   -0.484515351937698480E+01    1
    0.101017986655235292E+01   -0.607728774845600173E+00    0.158268871307373049E+00   -0.503135188221931484E-01    0.873032762647646265E+01   -0.101687735213142119E+03   -0.110418062839618585E+03   -0.485515351937698814E+01    1
    0.126893049716949480E+01   -0.693335145711898804E+00    0.140508432090282437E+00   -0.602510771155357408E-01    0.873032762647646265E+01   -0.992598840869545000E+02   -0.107990211713430966E+03   -0.486515351937698437E+01    1
    0.926241489648819027E+00   -0.550046521425247237E+00    0.158369765877723695E+00   -0.656610661745071489E-01    0.873032762647646265E+01   -0.927777790958660944E+02   -0.101508106722342561E+03   -0.487515351937698149E+01    1
    0.119494205236434947E+01   -0.660011728703975620E+00    0.145214329659938829E+00   -0.609451082944870021E-01    0.873032762647646265E+01   -0.866359018647685417E+02   -0.953662294912450079E+02   -0.488515351937698572E+01    1
    0.109519843578338638E+01   -0.657889598309993717E+00    0.176156864166259780E+00   -0.540990052223205564E-01    0.873032762647646265E+01   -0.785810266314678927E+02   -0.873113542579443589E+02   -0.489515351937698817E+01    1
    0.103961710214614866E+01   -0.615270865261554722E+00    0.166536995768547080E+00   -0.584440505504608201E-01    0.873032762647646265E+01   -0.771715641033875386E+02   -0.859018917298640048E+02   -0.490515351937698973E+01    1
    0.120788064360618597E+01   -0.669918958544731158E+00    0.150711584389209757E+00   -0.522386284470558182E-01    0.873032762647646265E+01   -0.636221046485184729E+02   -0.723524322749949391E+02   -0.491515351937698775E+01    1
    0.110510096192359919E+01   -0.593224123418331084E+00    0.143485972583293930E+00   -0.686010759472847065E-01    0.873032762647646265E+01   -0.591405057703928492E+02   -0.678708333968693154E+02   -0.492515351937698220E+01    1
    0.120073668360710162E+01   -0.635769193172454838E+00    0.137646539509296423E+00   -0.607338405847549501E-01    0.873032762647646265E+01   -0.587251193243680518E+02   -0.674554469508445180E+02   -0.493515351937698199E+01    1
    0.105942443013191223E+01   -0.601535315215587563E+00    0.165862720012664805E+00   -0.658735046386718787E-01    0.873032762647646265E+01   -0.548261133550715698E+02   -0.635564409815480289E+02   -0.494515351937698799E+01    1
    0.106065591573715223E+01   -0.620665752589702580E+00    0.169837707281112693E+00   -0.537468795776367206E-01    0.873032762647646265E+01   -0.546737839531645875E+02   -0.634041115796410466E+02   -0.495515351937699045E+01    1
    0.120829169631004341E+01   -0.699927177131175915E+00    0.188732681572437305E+00   -0.601525048017501895E-01    0.873032762647646265E+01   -0.527982383625695348E+02   -0.615285659890460011E+02   -0.496515351937698846E+01    1
    0.116062246918678280E+01   -0.690386442840099313E+00    0.196772861480712907E+00   -0.572687022089958253E-01    0.873032762647646265E+01   -0.508079066503081691E+02   -0.595382342767846353E+02   -0.497515351937698824E+01    1
    0.918706876039505071E+00   -0.526191309988498723E+00    0.143834001123905181E+00   -0.494977949857711846E-01    0.873032762647646265E+01   -0.506787784829049741E+02   -0.594091061093814332E+02   -0.498515351937698359E+01    1
    0.116156288385391249E+01   -0.618256504833698206E+00    0.152353532910347006E+00   -0.642807288765907398E-01    0.873032762647646265E+01   -0.472817121598995698E+02   -0.560120397863760360E+02   -0.499515351937698426E+01    1
    0.933371247053146447E+00   -0.521267327070236153E+00    0.157354249358177184E+00   -0.687393949627876366E-01    0.873032762647646265E+01   -0.456699316992824151E+02   -0.544002593257588742E+02   -0.500515351937698583E+01    1
    0.132453667163848898E+01   -0.481574451327323905E+00    0.193376749157905592E+00   -0.611846660375595097E-01    0.873032762647646265E+01   -0.438968613247496364E+02   -0.526271889512260955E+02   -0.501515351937698384E+01    1
    0.970734243392944340E+00   -0.546518331170082083E+00    0.150603619217872631E+00   -0.479043639302253743E-01    0.873032762647646265E+01   -0.436501928981012668E+02   -0.523805205245777330E+02   -0.502515351937698451E+01    1
    0.124458585143089295E+01   -0.488929771184921313E+00    0.190435522496700288E+00   -0.617517046332359335E-01    0.873032762647646265E+01   -0.434404267266234285E+02   -0.521707543530998876E+02   -0.503515351937698608E+01    1
    0.115648929476737994E+01   -0.660547976195812181E+00    0.183079176247119918E+00   -0.523227047920227090E-01    0.873032762647646265E+01   -0.434393906425176368E+02   -0.521697182689941030E+02   -0.504515351937698409E+01    1
    0.130536138653755196E+01   -0.523492157459259033E+00    0.194606836140155809E+00   -0.576188496351242099E-01    0.873032762647646265E+01   -0.432982540916789844E+02   -0.520285817181554506E+02   -0.505515351937698298E+01    1
    0.117181460738182075E+01   -0.486874132454395314E+00    0.189534611701965339E+00   -0.587789576053619409E-01    0.873032762647646265E+01   -0.432963086577515384E+02   -0.520266362842280046E+02   -0.506515351937698455E+01    1
