    0.802672747373580853E+00    0.725647545456886423E-01    0.104798791527748114E+01    0.441655063629150413E+00    0.176301312446594238E+01   -0.207574486732482910E+01   -0.470169782638549805E+00   -0.322000205516815186E+01    0.275117218494415283E+01   -0.380370020866394043E+00   -0.956238444998757942E+01   -0.150071378740867544E+03   -0.140508994290879969E+03
    0.746296082735061650E+00    0.738730835914611916E-01    0.929611859321594292E+00    0.632351756095886230E+00    0.115965557098388672E+01    0.257722377777099609E+01   -0.133367955684661865E+01   -0.212957262992858887E+01    0.969509482383728027E+00    0.538771152496337891E+00   -0.956238444998757942E+01   -0.149132718137528826E+03   -0.139570333687541250E+03
    0.732199400663375854E+00    0.770945997238159236E-01    0.969251562356948870E+00    0.815701341629028298E+00   -0.939101457595825195E+00   -0.474634647369384766E+01   -0.237638652324676514E+01   -0.483090877532958984E+00   -0.817338228225708008E+00    0.486535310745239258E+01   -0.956238444998757942E+01   -0.149264564670498771E+03   -0.139702180220511195E+03
    0.645942198038101156E+00    0.753992138504982062E-01    0.108774924039840704E+01    0.295896387100219704E+00    0.386781620979309082E+01    0.473419070243835449E+01   -0.107989549636840820E+01   -0.108898341655731201E+01    0.105249226093292236E+01    0.464429676532745361E+01   -0.956238444998757942E+01   -0.149432598151881365E+03   -0.139870213701893789E+03
    0.817599047422409075E+00    0.770761247277259864E-01    0.918316874504089387E+00    0.119212863445281991E+01    0.239093542098999023E+00   -0.412776768207550049E+01    0.352674365043640137E+01   -0.307618618011474609E+01    0.472616553306579590E+01    0.377750396728515625E+01   -0.956238444998757942E+01   -0.148990239093973713E+03   -0.139427854643986137E+03
    0.745617204904556297E+00    0.726175887584686319E-01    0.899989396333694458E+00    0.554021453857421853E+00   -0.213689804077148438E-01   -0.242656469345092773E+01    0.423223137855529785E+01   -0.218724906444549561E+01   -0.185639321804046631E+01    0.412452518939971924E+01   -0.956238444998757942E+01   -0.148259930445146523E+03   -0.138697545995158947E+03
    0.745617204904556297E+00    0.726175887584686319E-01    0.899989396333694458E+00    0.554021453857421853E+00   -0.213689804077148438E-01   -0.242656469345092773E+01    0.423223137855529785E+01   -0.218724906444549561E+01   -0.185639321804046631E+01    0.412452518939971924E+01   -0.956238444998757942E+01   -0.148259930445146523E+03   -0.138697545995158947E+03
    0.763003991842269857E+00    0.750744739770889402E-01    0.862499791383743220E+00    0.750314664840698198E+00    0.144601750373840332E+01   -0.312293648719787598E+01   -0.209229648113250732E+01   -0.482422709465026855E+01   -0.304173529148101807E+01    0.268745005130767822E+01   -0.956238444998757942E+01   -0.147764213945951354E+03   -0.138201829495963779E+03
    0.763003991842269857E+00    0.750744739770889402E-01    0.862499791383743220E+00    0.750314664840698198E+00    0.144601750373840332E+01   -0.312293648719787598E+01   -0.209229648113250732E+01   -0.482422709465026855E+01   -0.304173529148101807E+01    0.268745005130767822E+01   -0.956238444998757942E+01   -0.147764213945951354E+03   -0.138201829495963779E+03
    0.763003991842269857E+00    0.750744739770889402E-01    0.862499791383743220E+00    0.750314664840698198E+00    0.144601750373840332E+01   -0.312293648719787598E+01   -0.209229648113250732E+01   -0.482422709465026855E+01   -0.304173529148101807E+01    0.268745005130767822E+01   -0.956238444998757942E+01   -0.147764213945951354E+03   -0.138201829495963779E+03
    0.696380076408386173E+00    0.734554782509803800E-01    0.104952754735946652E+01    0.282013702392578114E+00    0.470328354835510254E+01    0.202188491821289062E+01    0.248535573482513428E+01    0.318897843360900879E+01    0.497787177562713623E+01    0.693099498748779297E+00   -0.956238444998757942E+01   -0.154680958280243715E+03   -0.145118573830256139E+03
    0.671690803766250566E+00    0.720506491065025373E-01    0.864574604034423766E+00    0.131543135643005377E+00    0.452449321746826172E+00    0.342762291431427002E+01    0.405474901199340820E+01   -0.795055031776428223E+00   -0.111058115959167480E+01    0.497736513614654541E+01   -0.956238444998757942E+01   -0.149218733585612085E+03   -0.139656349135624509E+03
    0.699793090820312491E+00    0.779911715388298121E-01    0.946444461345672616E+00    0.434106969833374046E+00   -0.114984512329101562E-01   -0.205103099346160889E+01    0.232606828212738037E+01   -0.377422809600830078E+01    0.295717716217041016E+00    0.313050746917724609E+01   -0.956238444998757942E+01   -0.148383131356401265E+03   -0.138820746906413689E+03
    0.668375732898712105E+00    0.779087194800376914E-01    0.108543634414672852E+01    0.107818639278411865E+01    0.376167726516723633E+01    0.195580661296844482E+01    0.830911993980407715E+00   -0.566922426223754883E+00   -0.167913854122161865E+01    0.476438283920288086E+01   -0.956238444998757942E+01   -0.149035345635444855E+03   -0.139472961185457279E+03
