    0.523630729787721521E+02    0.333095741754088294E+03    0.178165311995568800E+03    0.157728405475616451E+00    0.215844967365264873E-01    0.104004216194152832E+01   -0.923651218414306641E+00   -0.138144858459554598E+00   -0.123925950765510606E+01   -0.139195512106994079E+01   -0.404216130519898798E+00    0.111023802193471988E+01   -0.482358003135855995E+01   -0.556930277837753565E+02   -0.508694477524167965E+02
    0.526999706772955960E+02    0.331684699972046701E+03    0.180216559753868523E+03    0.148868885993957534E+00    0.252994799613952617E-01    0.736034655570983798E+00    0.162618756294250488E+01   -0.131452015634408781E+01    0.170962345780822034E+01    0.427142691895596949E+00   -0.897531583165118718E+00    0.182385236474942780E+01   -0.996456587290589013E+01   -0.606065530521687350E+02   -0.506419871792628413E+02
    0.526665645978694101E+02    0.332381886523150342E+03    0.178125338821522973E+03    0.205220506668090830E+00    0.232722856998443597E-01    0.624082398414611772E+00    0.176407313346862793E+01    0.110622805089747089E+01   -0.231515488777063183E+01   -0.186164706882323094E+01   -0.276172140147195933E+01    0.375482399469433403E+01   -0.112347124317230538E+02   -0.618711338831439406E+02   -0.506364214514208868E+02
    0.533216803919897302E+02    0.331989109606553711E+03    0.177268674669730217E+03    0.101220914125442513E+00    0.218829602599143955E-01    0.694572567939758301E+00   -0.586654615402221680E+01   -0.200066203563096678E+01    0.150571947155754060E+01   -0.154361865439000190E+01   -0.527798630158713422E+00    0.281394938780295201E+00   -0.984114849758067756E+01   -0.603063636975321771E+02   -0.504652151999515013E+02
    0.523861639879539780E+02    0.331153222540075831E+03    0.177859445739510875E+03    0.241163671731948859E+00    0.253585734367370585E-01    0.570385146141052179E+00    0.138873767852783203E+01    0.798673605642079565E+00    0.167866022116299973E+01   -0.148599214678483782E+01   -0.313382923517224299E+01    0.137121056566115862E+01   -0.976110503573310950E+01   -0.599367850777215452E+02   -0.501756800419884357E+02
    0.530030230298991683E+02    0.333757270820946587E+03    0.179857570647613329E+03    0.203819385051727309E+00    0.211458172202110273E-01    0.102400541305541992E+01    0.441424369812011719E+00    0.178519598655043410E+01    0.500531594467474861E+00   -0.138499756099804450E+01    0.145208190410244242E+01   -0.153399243159469711E+01   -0.141109381404721699E+02   -0.642836120525900867E+02   -0.501726739121179151E+02
    0.528191617847899124E+02    0.332964395143666707E+03    0.178972730832487514E+03    0.223295899629592898E+00    0.207588194608688340E-01    0.610928058624267578E+00    0.127996945381164551E+01   -0.112398891459406514E+00    0.350778417692936328E+00   -0.542118919612448513E+00   -0.148968085581941523E+01    0.125861320997387360E+01   -0.386094620647602893E+01   -0.539264154091767551E+02   -0.500654692027007258E+02
    0.528433930169860560E+02    0.331901273169573187E+03    0.178593072625359810E+03    0.195367215871810912E+00    0.224990316033363350E-01    0.563007354736328125E+00    0.477537631988525391E+00    0.300117443929366345E+00    0.238727488430186041E+00   -0.100648474671402233E+01   -0.178110757005811138E+01    0.427485153990460276E+01   -0.914461486032556259E+01   -0.590115245499776080E+02   -0.498669096896520472E+02
    0.495783309080713934E+02    0.334369525696524079E+03    0.178974251995693294E+03    0.245545073747634901E+00    0.248347567915916424E-01    0.934099411964416482E+00   -0.843336582183837891E-01   -0.559506757323333659E+00   -0.104350959017779132E+01    0.375168341018934592E+00   -0.123075660786184926E+01    0.982026623061074355E+00   -0.109008278081326608E+02   -0.607171578113175912E+02   -0.498163300031849303E+02
    0.531825186430280610E+02    0.333873130864907807E+03    0.180758895518594500E+03    0.118074584484100353E+00    0.239295904636383054E-01    0.489947557449340820E+00   -0.183061981201171875E+01   -0.376382513746875702E+00   -0.310228503116149967E+00   -0.704304791632921257E+00   -0.725035831668492392E+00    0.171375773065506132E+01   -0.632815500805453901E+01   -0.561310034405547995E+02   -0.498028484325002623E+02
