# data theory diff diff_frac diff_frac2
4.934104617171754979e-10 2.068587946196091621e-10 2.865516670975663357e-10 5.807571775035015316e-01 1.385252522739019554e+00
7.480987540808805037e-10 5.460406766187174608e-11 6.934946864190087318e-10 9.270095460472210780e-01 1.270042171058354441e+01
6.432603244535268608e-10 1.172565686744143092e-11 6.315346675860854606e-10 9.817715216970629433e-01 5.385921443255468688e+01
-1.013339224233582006e-10 2.455766747610752503e-12 -1.037896891709689584e-10 1.024234399388498140e+00 -4.226365931208544424e+01
3.353162618682934715e-10 5.228205476892468977e-10 -1.875042858209534261e-10 -5.591863775894111432e-01 -3.586398557778220364e-01
4.414665288075374389e-10 2.173633577453320009e-10 2.241031710622054381e-10 5.076334363729438914e-01 1.031007127359386599e+00
-1.932452923128313336e-10 5.704512820229610300e-11 -2.502904205151274302e-10 1.295195435394874695e+00 -4.387586256753351677e+00
-1.633424719608339354e-10 1.227983614504353145e-11 -1.756223081058774620e-10 1.075178463982031429e+00 -1.430168171883655859e+01
-1.312878356660587447e-10 2.680139984753047813e-12 -1.339679756508118034e-10 1.020414229324110522e+00 -4.998543972066288177e+01
5.243143576250069932e-10 5.840533589859939669e-10 -5.973900136098697376e-11 -1.139373745773192975e-01 -1.022834651010363638e-01
4.848811860811812985e-10 2.303467242795185272e-10 2.545344618016627713e-10 5.249419220795407126e-01 1.105005780298369711e+00
-3.759829428745306495e-11 6.068090525067434755e-11 -9.827919953812741896e-11 2.613927078360152922e+00 -1.619606680752925021e+00
2.974464036561868337e-10 1.592143767058814691e-11 2.815249659855986933e-10 9.464729192389514933e-01 1.768213221759885201e+01
-2.458381650188194397e-10 4.583058544221298502e-12 -2.504212235630407382e-10 1.018642583603202700e+00 -5.464063379220687722e+01
5.632866116741176282e-10 7.670150354514895647e-10 -2.037284237773719365e-10 -3.616780863508903265e-01 -2.656120341336605795e-01
3.552798407750990445e-10 2.891581691303118973e-10 6.612167164478714721e-11 1.861115212744192948e-01 2.286695611735900246e-01
-2.078952733090685192e-10 7.764491625862025168e-11 -2.855401895676887838e-10 1.373480911916593161e+00 -3.677513008277443873e+00
-1.442956260428126750e-10 2.253713032752293712e-11 -1.668327563703356057e-10 1.156187203629000848e+00 -7.402573173506258541e+00
-2.648102702146158892e-10 5.773078081040174992e-12 -2.705833482956560691e-10 1.021800808844616881e+00 -4.686985772534418970e+01
7.259947424319820492e-10 8.317868454621005060e-10 -1.057921030301184568e-10 -1.457202054600692243e-01 -1.271865545930165320e-01
8.868885298187272894e-10 3.094624433185307926e-10 5.774260865001964451e-10 6.510695167274489492e-01 1.865900366804283728e+00
2.886404154093102008e-10 8.396032462137265396e-11 2.046800907879375597e-10 7.091179192549607047e-01 2.437819192707538551e+00
-1.314381489561711098e-10 2.510121750830465517e-11 -1.565393664644757617e-10 1.190973607796887102e+00 -6.236325644869028295e+00
-7.308511046704866833e-10 6.054083740194253397e-12 -7.369051884106809884e-10 1.008283607565899409e+00 -1.217203494425130685e+02
5.281775264915396830e-10 1.077943181888340017e-09 -5.497656553968003341e-10 -1.040872865319850904e+00 -5.100135745872257376e-01
-5.419666256695689987e-10 3.866016824463629079e-10 -9.285683081159319066e-10 1.713331161247684697e+00 -2.401873427554887641e+00
3.018834755226183122e-10 1.107848530100673512e-10 1.910986225125509739e-10 6.330211422858522674e-01 1.724952620510181722e+00
6.503704506129455257e-10 3.159243039796570917e-11 6.187780202149797713e-10 9.514239455864096362e-01 1.958627469999344939e+01
5.795016297527579246e-11 3.308905823195536893e-12 5.464125715208025759e-11 9.429008366273746722e-01 1.651339145679012077e+01
1.352349073539644995e-09 1.204168915766709176e-09 1.481801577729358197e-10 1.095724178559078360e-01 1.230559565462522181e-01
5.619686650340384022e-10 4.259612633769489005e-10 1.360074016570895017e-10 2.420195468529398319e-01 3.192952349207667795e-01
4.991054217839956411e-10 1.244494111171579037e-10 3.746560106668377374e-10 7.506550606636818168e-01 3.010508505453134642e+00
2.864546895915383006e-10 3.315715917424509185e-11 2.532975304172931829e-10 8.842498992719420858e-01 7.639301337191839458e+00
-1.652498442680650529e-10 1.530623542777404651e-12 -1.667804678108424606e-10 1.009262480999948641e+00 -1.089624346873756338e+02
1.283787225956523034e-09 1.376701350462440107e-09 -9.291412450591707342e-11 -7.237501871596260794e-02 -6.749039976949743058e-02
5.194962200390622909e-10 4.785174725380440822e-10 4.097874750101820866e-11 7.888170485232194606e-02 8.563688862533694324e-02
7.247182187875589696e-10 1.387359586370921653e-10 5.859822601504668559e-10 8.085656534629487302e-01 4.223723005246887929e+00
