    0.102559497833251956E+01   -0.556619710922241162E+00    0.183258146374831044E+01   -0.471163496888269719E+02   -0.489489311525752839E+02
    0.102559497833251956E+01   -0.556619710922241162E+00    0.183258146374831044E+01   -0.471163496888269719E+02   -0.489489311525752839E+02
    0.106239004611969001E+01   -0.532894511222839373E+00    0.183258146374831044E+01   -0.471122162537428153E+02   -0.489447977174911273E+02
    0.106239004611969001E+01   -0.532894511222839373E+00    0.183258146374831044E+01   -0.471122162537428153E+02   -0.489447977174911273E+02
    0.113130352973937987E+01   -0.555712885856628369E+00    0.183258146374831044E+01   -0.471055783749172505E+02   -0.489381598386655625E+02
    0.113130352973937987E+01   -0.555712885856628369E+00    0.183258146374831044E+01   -0.471055783749172505E+02   -0.489381598386655625E+02
    0.136007521629333494E+01   -0.682433671951293896E+00    0.183258146374831044E+01   -0.470986894463850660E+02   -0.489312709101333780E+02
    0.118881717205047610E+01   -0.575114579200744602E+00    0.183258146374831044E+01   -0.470892498023663109E+02   -0.489218312661146228E+02
    0.118881717205047610E+01   -0.575114579200744602E+00    0.183258146374831044E+01   -0.470892498023663109E+02   -0.489218312661146228E+02
    0.127929351806640623E+01   -0.651566047668457049E+00    0.183258146374831044E+01   -0.470678020887373378E+02   -0.489003835524856498E+02
    0.127929351806640623E+01   -0.651566047668457049E+00    0.183258146374831044E+01   -0.470678020887373378E+02   -0.489003835524856498E+02
    0.130984914779663075E+01   -0.616045327186584446E+00    0.183258146374831044E+01   -0.470569130726850560E+02   -0.488894945364333680E+02
    0.130984914779663075E+01   -0.616045327186584446E+00    0.183258146374831044E+01   -0.470569130726850560E+02   -0.488894945364333680E+02
    0.112228503704071048E+01   -0.554507179260253835E+00    0.183258146374831044E+01   -0.470500330058261014E+02   -0.488826144695744134E+02
    0.112228503704071048E+01   -0.554507179260253835E+00    0.183258146374831044E+01   -0.470500330058261014E+02   -0.488826144695744134E+02
    0.110714612483978270E+01   -0.549677867889404315E+00    0.183258146374831044E+01   -0.470446258958385712E+02   -0.488772073595868832E+02
    0.137893367290496816E+01   -0.639478917121887203E+00    0.183258146374831044E+01   -0.470395136006578269E+02   -0.488720950644061389E+02
    0.137540846347808832E+01   -0.638498611450195264E+00    0.183258146374831044E+01   -0.470352221164161932E+02   -0.488678035801645052E+02
    0.137540846347808832E+01   -0.638498611450195264E+00    0.183258146374831044E+01   -0.470352221164161932E+02   -0.488678035801645052E+02
    0.129798517704010008E+01   -0.613084335327148455E+00    0.183258146374831044E+01   -0.470327439658570583E+02   -0.488653254296053703E+02
    0.129798517704010008E+01   -0.613084335327148455E+00    0.183258146374831044E+01   -0.470327439658570583E+02   -0.488653254296053703E+02
    0.116528454303741458E+01   -0.569770140647888113E+00    0.183258146374831044E+01   -0.470185372177751404E+02   -0.488511186815234524E+02
    0.116528454303741458E+01   -0.569770140647888113E+00    0.183258146374831044E+01   -0.470185372177751404E+02   -0.488511186815234524E+02
    0.134516666412353514E+01   -0.629718585014343191E+00    0.183258146374831044E+01   -0.470066431170195571E+02   -0.488392245807678691E+02
    0.134516666412353514E+01   -0.629718585014343191E+00    0.183258146374831044E+01   -0.470066431170195571E+02   -0.488392245807678691E+02
    0.987270884513854918E+00   -0.540608258247375462E+00    0.183258146374831044E+01   -0.470020476350490739E+02   -0.488346290987973859E+02
    0.987270884513854918E+00   -0.540608258247375462E+00    0.183258146374831044E+01   -0.470020476350490739E+02   -0.488346290987973859E+02
    0.107353244304656981E+01   -0.539880199432372976E+00    0.183258146374831044E+01   -0.470017197621558935E+02   -0.488343012259042055E+02
    0.107353244304656981E+01   -0.539880199432372976E+00    0.183258146374831044E+01   -0.470017197621558935E+02   -0.488343012259042055E+02
    0.103541450977325433E+01   -0.527250380516052219E+00    0.183258146374831044E+01   -0.469998157715373566E+02   -0.488323972352856686E+02
    0.103541450977325433E+01   -0.527250380516052219E+00    0.183258146374831044E+01   -0.469998157715373566E+02   -0.488323972352856686E+02
    0.102701428413391116E+01   -0.555525918006896990E+00    0.183258146374831044E+01   -0.469955778253851975E+02   -0.488281592891335094E+02
    0.102701428413391116E+01   -0.555525918006896990E+00    0.183258146374831044E+01   -0.469955778253851975E+02   -0.488281592891335094E+02
    0.131194508552551259E+01   -0.619505114555358838E+00    0.183258146374831044E+01   -0.469877537667007346E+02   -0.488203352304490465E+02
    0.131194508552551259E+01   -0.619505114555358838E+00    0.183258146374831044E+01   -0.469877537667007346E+02   -0.488203352304490465E+02
    0.105590341567993162E+01   -0.566291112899780291E+00    0.183258146374831044E+01   -0.469875931862413054E+02   -0.488201746499896174E+02
    0.105590341567993162E+01   -0.566291112899780291E+00    0.183258146374831044E+01   -0.469875931862413054E+02   -0.488201746499896174E+02
    0.125078747749328612E+01   -0.639328761100768972E+00    0.183258146374831044E+01   -0.469848453267516319E+02   -0.488174267904999439E+02
    0.132067199230194077E+01   -0.665420098304748464E+00    0.183258146374831044E+01   -0.469844048762832500E+02   -0.488169863400315620E+02
    0.119306338310241689E+01   -0.580361266136169451E+00    0.183258146374831044E+01   -0.469797389977795774E+02   -0.488123204615278894E+02
    0.108904741287231444E+01   -0.545822424888610769E+00    0.183258146374831044E+01   -0.469773284539495677E+02   -0.488099099176978797E+02
    0.108904741287231444E+01   -0.545822424888610769E+00    0.183258146374831044E+01   -0.469773284539495677E+02   -0.488099099176978797E+02
    0.127324188232421864E+01   -0.647499747276306103E+00    0.183258146374831044E+01   -0.469741235522079847E+02   -0.488067050159562967E+02
    0.114688780784606936E+01   -0.565326352119445819E+00    0.183258146374831044E+01   -0.469705323076024754E+02   -0.488031137713507874E+02
    0.114688780784606936E+01   -0.565326352119445819E+00    0.183258146374831044E+01   -0.469705323076024754E+02   -0.488031137713507874E+02
    0.122773526191711424E+01   -0.630359287261962886E+00    0.183258146374831044E+01   -0.469670726151788074E+02   -0.487996540789271194E+02
    0.122773526191711424E+01   -0.630359287261962886E+00    0.183258146374831044E+01   -0.469670726151788074E+02   -0.487996540789271194E+02
    0.125461059093475336E+01   -0.601574106216430593E+00    0.183258146374831044E+01   -0.469602658711090939E+02   -0.487928473348574059E+02
    0.125461059093475336E+01   -0.601574106216430593E+00    0.183258146374831044E+01   -0.469602658711090939E+02   -0.487928473348574059E+02
    0.135362201213836664E+01   -0.634609003067016619E+00    0.183258146374831044E+01   -0.469578502923592822E+02   -0.487904317561075942E+02
